event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,female,Stephanie Pickrell,47.88,57,59,61,70,74,-76,61,74,135
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,female,Charlee Adams,32.30,15,18,-20,20,23,25,18,25,43
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,female,Hannah Pickrell,51.08,30,33,35,41,44,47,35,47,82
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,female,Kayla Pennicott,61.78,57,-60,61,-70,72,75,61,75,136
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,female,Hannah Spinks,62.20,55,58,-60,68,72,76,58,76,134
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,female,Jennifer Carter,59.60,48,-51,-51,66,70,-73,48,70,118
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,female,Haylee Walker,61.46,44,47,-49,52,56,59,47,59,106
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,female,Melissa Pearce,66.30,48,50,-53,62,-65,-65,50,62,112
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,female,Bianca Holloway,67.38,37,40,-43,50,-53,55,40,55,95
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,female,Mya Venn,67.02,37,40,-43,46,49,52,40,52,92
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,female,Monique Booth,64.90,32,35,37,42,46,49,37,49,86
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,female,Abbey Boon,74.80,52,55,-57,55,58,-60,55,58,113
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,female,Jorja Love,72.00,20,23,25,30,33,36,25,36,61
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,female,Emily Kirkpatrick,73.00,20,22,24,30,32,34,24,34,58
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,female,Telyshia Jones,82.20,51,54,58,61,64,67,58,67,125
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,female,Jewel Banks,78.02,43,46,-48,56,59,-61,46,59,105
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,female,Danica Holloway,86.06,40,43,-46,50,54,-57,43,54,97
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,female,Annaliese Owen,92.06,53,-56,56,65,68,71,56,71,127
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,male,Benjamin Spinks,76.78,85,88,90,109,113,117,90,117,207
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,male,Caleb Lucas,77.92,45,48,51,67,70,73,51,73,124
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,male,Zac Morrisby,80.18,40,42,44,55,58,-61,44,58,102
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,male,Alex Placogiannakis,82.22,77,-80,-80,-102,-102,-102,77,0,0
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,male,Warren Seen,84.58,-75,-75,-75,90,96,-101,0,96,0
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,male,Ben Castle,93.92,108,113,-116,135,-143,-143,113,135,248
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,male,Nathan O'Halloran,101.16,72,76,78,102,106,108,78,108,186
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,male,Aaron Bruce,102.46,85,90,95,115,120,125,95,125,220
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,male,Ryan Dudman,104.58,85,88,91,111,116,121,91,121,212
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,male,Sjon Enkelaar Sweetman,96.48,-84,-86,86,113,-118,120,86,120,206
State U15/17 Youth Championships and President's Cup Round 3,2018-05-12,male,Jordan Gotts,105.92,-90,-90,-90,0,0,0,0,0,0
