event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
ACT Club Championships,2019-11-09,female,Jia Lee,52.46,40,42,44,48,51,54,44,54,98,AUS
ACT Club Championships,2019-11-09,female,Christine Human,53.94,29,31,-33,37,39,41,31,41,72,AUS
ACT Club Championships,2019-11-09,female,Caitlin Fitzgerald,55.88,33,36,-40,50,55,-60,36,55,91,AUS
ACT Club Championships,2019-11-09,female,Dani Simeoni,59.30,48,50,52,60,-63,-66,52,60,112,AUS
ACT Club Championships,2019-11-09,female,Renae Docherty,66.30,70,-71,72,87,89,-91,72,89,161,AUS
ACT Club Championships,2019-11-09,female,Mary Pekin,68.56,21,22,23,25,26,27,23,27,50,AUS
ACT Club Championships,2019-11-09,female,Grace Hayes,87.92,32,39,40,45,50,-55,40,50,90,AUS
ACT Club Championships,2019-11-09,male,Troy Roughley,66.52,70,76,-82,-90,90,100,76,100,176,AUS
ACT Club Championships,2019-11-09,male,Ricardo Rojas-Terry,72.90,-85,85,92,115,118,121,92,121,213,AUS
ACT Club Championships,2019-11-09,male,Jake Sbroja,80.62,102,-107,108,134,-138,-140,108,134,242,AUS
ACT Club Championships,2019-11-09,male,Pete Tarling,80.34,78,81,84,96,101,106,84,106,190,AUS
ACT Club Championships,2019-11-09,male,Damien Hickman,77.48,70,74,77,90,94,97,77,97,174,AUS
ACT Club Championships,2019-11-09,male,Mark Muir,87.62,93,-96,97,131,-135,135,97,135,232,AUS
ACT Club Championships,2019-11-09,male,Michal Dunski,82.50,95,100,105,-125,125,-135,105,125,230,AUS
ACT Club Championships,2019-11-09,male,James Naylor-Pratt,91.30,100,-105,105,-140,-140,140,105,140,245,AUS
ACT Club Championships,2019-11-09,male,George Hardiman,89.40,35,40,-42,50,52,,40,52,92,AUS
ACT Club Championships,2019-11-09,male,Tim Corby,96.60,82,87,92,110,114,118,92,118,210,AUS
ACT Club Championships,2019-11-09,male,Andrew Brown,98.92,72,77,83,85,95,-105,83,95,178,AUS
ACT Club Championships,2019-11-09,male,Matthew Ryan,98.04,68,72,76,92,-96,-98,76,92,168,AUS
ACT Club Championships,2019-11-09,male,John Reynolds,101.62,43,-45,-45,-55,57,60,43,60,103,AUS
ACT Club Championships,2019-11-09,male,Nigel Bowers,112.96,105,-110,-115,130,137,-140,105,137,242,AUS
ACT Club Championships,2019-11-09,male,Emran Shah,110.60,-75,78,-81,100,106,-110,78,106,184,AUS
