event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Milton Open Club Competition,2014-03-22,female,Teesha Grice,62.85,40,-44,44,50,54,55,44,55,99,AUS
Milton Open Club Competition,2014-03-22,female,Sophie O'Callaghan,62.80,35,-40,-40,-50,50,-53,35,50,85,AUS
Milton Open Club Competition,2014-03-22,female,Kylie Smith,69.65,35,37,-40,50,-52,-52,37,50,87,AUS
Milton Open Club Competition,2014-03-22,female,Valerie Silver,60.30,27,29,-30,35,38,40,29,40,69,AUS
Milton Open Club Competition,2014-03-22,male,Finn Dargavel,50.90,25,27,28,35,37,-39,28,37,65,AUS
Milton Open Club Competition,2014-03-22,male,Mitchell Eichmann,68.20,60,62,64,77,83,-88,64,83,147,AUS
Milton Open Club Competition,2014-03-22,male,Steven Eadie,84.55,90,-98,-98,120,-130,-130,90,120,210,AUS
Milton Open Club Competition,2014-03-22,male,William Bradfield,80.90,55,65,70,80,-90,90,70,90,160,AUS
Milton Open Club Competition,2014-03-22,male,Jordan Blair,81.90,-65,65,-68,-80,90,-96,65,90,155,AUS
Milton Open Club Competition,2014-03-22,male,Jim Harris,77.20,40,43,-45,-50,51,-53,43,51,94,AUS
Milton Open Club Competition,2014-03-22,male,James Pakchung,78.85,90,95,-100,-120,-120,-120,95,0,0,AUS
Milton Open Club Competition,2014-03-22,male,Niall Blair,85.60,65,70,-75,90,100,105,70,105,175,AUS
Milton Open Club Competition,2014-03-22,male,Jonathan Coy,94.60,110,-115,-115,-130,-130,135,110,135,245,AUS
Milton Open Club Competition,2014-03-22,male,Tim Redhead,102.20,70,75,-77,-90,95,-100,75,95,170,AUS
