event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Club Championships,2018-11-24,female,Jia Lee,54.32,40,42,44,43,46,49,44,49,93
Club Championships,2018-11-24,female,Christine Human,53.30,24,27,28,34,36,38,28,38,66
Club Championships,2018-11-24,female,Kenyah Lawler,63.72,74,-77,79,94,97,100,79,100,179
Club Championships,2018-11-24,female,Dani Simeoni,59.88,45,-47,-47,57,-59,-62,45,57,102
Club Championships,2018-11-24,female,Clare Carey,70.62,55,58,61,75,78,81,61,81,142
Club Championships,2018-11-24,female,Sally Ormiston,64.60,44,-47,-47,53,57,-60,44,57,101
Club Championships,2018-11-24,female,Prue Teasdale,68.50,38,41,44,48,51,55,44,55,99
Club Championships,2018-11-24,female,Penelope Hatfield,69.04,25,0,0,40,0,0,25,40,65
Club Championships,2018-11-24,female,Grace Hayes,85.64,28,30,32,37,40,43,32,43,75
Club Championships,2018-11-24,male,Troy Roughley,70.90,70,75,-80,90,95,-100,75,95,170
Club Championships,2018-11-24,male,John Preston,68.20,26,30,31,35,40,41,31,41,72
Club Championships,2018-11-24,male,Sean Teasdale,77.80,95,103,-108,115,123,-129,103,123,226
Club Championships,2018-11-24,male,James Pillidge,77.40,70,76,-81,85,93,100,76,100,176
Club Championships,2018-11-24,male,Damien Hickman,77.10,60,66,-73,80,90,-96,66,90,156
Club Championships,2018-11-24,male,Mark Muir,87.20,90,-93,93,126,-131,-132,93,126,219
Club Championships,2018-11-24,male,James Naylor-Pratt,93.60,-97,-97,97,130,136,139,97,139,236
Club Championships,2018-11-24,male,Andrew Brown,95.00,85,90,-95,95,100,-110,90,100,190
Club Championships,2018-11-24,male,Tom Farrell,100.00,-95,-100,100,110,120,128,100,128,228
Club Championships,2018-11-24,male,Emran Shah,100.60,80,85,-90,115,118,-120,85,118,203
Club Championships,2018-11-24,male,Tim Corby,97.70,85,-90,90,110,-115,-115,90,110,200
Club Championships,2018-11-24,male,Flinders Doyle,99.40,83,-86,86,-107,-107,107,86,107,193
Club Championships,2018-11-24,male,John Reynolds,104.30,44,-46,-46,58,62,64,44,64,108
Club Championships,2018-11-24,male,Adam Kuffner,108.80,70,-75,-75,-100,-100,-100,70,0,0
