event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Qld Club Challenge Round 3 – Vivid Barbell Club,2019-10-05,female,Sally Bird,54.40,35,-37,-38,47,49,-52,35,49,84,AUS
Qld Club Challenge Round 3 – Vivid Barbell Club,2019-10-05,female,Allycia Bennett,62.20,35,-37,37,47,50,52,37,52,89,AUS
Qld Club Challenge Round 3 – Vivid Barbell Club,2019-10-05,female,Alena Bidgood,71.90,55,58,60,77,80,-82,60,80,140,AUS
Qld Club Challenge Round 3 – Vivid Barbell Club,2019-10-05,female,Victoria Frahm,83.00,38,42,45,57,60,65,45,65,110,AUS
Qld Club Challenge Round 3 – Vivid Barbell Club,2019-10-05,female,Megan Ross,81.50,-38,38,-40,46,48,-50,38,48,86,AUS
Qld Club Challenge Round 3 – Vivid Barbell Club,2019-10-05,female,Kim Lawrence,99.80,37,-42,42,57,60,-65,42,60,102,AUS
Qld Club Challenge Round 3 – Vivid Barbell Club,2019-10-05,female,Rachel Foley,97.50,20,23,26,-40,43,47,26,47,73,AUS
Qld Club Challenge Round 3 – Vivid Barbell Club,2019-10-05,female,Ashleigh Wehlow,92.40,22,25,26,33,35,37,26,37,63,AUS
Qld Club Challenge Round 3 – Vivid Barbell Club,2019-10-05,male,Logan Weaver,56.80,58,60,63,85,-87,87,63,87,150,AUS
Qld Club Challenge Round 3 – Vivid Barbell Club,2019-10-05,male,Andric Lu,58.00,43,-46,-46,55,58,61,43,61,104,AUS
Qld Club Challenge Round 3 – Vivid Barbell Club,2019-10-05,male,Caelan Spiccia,65.40,-72,73,76,94,97,100,76,100,176,AUS
Qld Club Challenge Round 3 – Vivid Barbell Club,2019-10-05,male,Ryan Lund,72.50,-44,44,45,55,57,59,45,59,104,AUS
Qld Club Challenge Round 3 – Vivid Barbell Club,2019-10-05,male,David Smith,74.40,72,75,78,98,102,105,78,105,183,AUS
Qld Club Challenge Round 3 – Vivid Barbell Club,2019-10-05,male,Joshua Milham,75.20,65,-70,70,85,90,-94,70,90,160,AUS
Qld Club Challenge Round 3 – Vivid Barbell Club,2019-10-05,male,Jesse Mcmillan,99.20,90,100,105,120,130,136,105,136,241,AUS
