event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
DBC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Karli Duesbury,54.70,60,63,66,80,83,-85,66,83,149
DBC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Rachel Mc Ewan,62.40,48,50,53,62,-67,-68,53,62,115
DBC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Shannon Good,60.20,45,48,51,55,59,63,51,63,114
DBC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Katja Jensen,61.00,35,-40,42,50,55,60,42,60,102
DBC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Elizabeth Buikstra,63.30,35,40,45,45,50,55,45,55,100
DBC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Penny Tudberry,66.20,62,65,68,74,77,80,68,80,148
DBC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Marianna Toller,68.70,-55,-55,55,65,0,0,55,65,120
DBC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Andrea Thomas,79.80,30,35,41,45,50,53,41,53,94
DBC Physique Science QWA Club Challenge Round 1,2021-02-06,female,Lynette Thompson,88.10,30,35,40,40,45,50,40,50,90
DBC Physique Science QWA Club Challenge Round 1,2021-02-06,male,Brant Petruszewski,77.00,65,67,70,97,-101,-101,70,97,167
DBC Physique Science QWA Club Challenge Round 1,2021-02-06,male,Max Toller,82.60,95,99,-103,118,123,128,99,128,227
DBC Physique Science QWA Club Challenge Round 1,2021-02-06,male,Lloyd Wright,90.60,90,98,105,120,130,-134,105,130,235
DBC Physique Science QWA Club Challenge Round 1,2021-02-06,male,Malcolm Wright,90.60,95,102,-107,115,122,-127,102,122,224
DBC Physique Science QWA Club Challenge Round 1,2021-02-06,male,James Mildren,95.20,70,74,83,90,96,-103,83,96,179
DBC Physique Science QWA Club Challenge Round 1,2021-02-06,male,Matthew Mcdonald,94.20,-72,-75,-75,85,90,93,0,93,0
