event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,female,Chelsea Nicoll,52.10,48,-51,-54,58,62,-65,48,62,110,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,female,Hayley Ward,59.34,55,58,61,75,78,-81,61,78,139,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,female,Daniela Schwarz,63.05,35,38,40,45,48,51,40,51,91,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,female,Emmilea Wilkinson,70.60,48,51,55,65,-69,-70,55,65,120,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,female,Alana Castle,64.80,32,-35,35,45,48,50,35,50,85,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,female,Sharon Lloyd-Jones,70.45,23,25,-27,-25,27,29,25,29,54,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,female,Kyra Hawkey,77.50,45,48,52,-62,65,-68,52,65,117,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,female,Angela Barnas,82.10,57,60,-64,75,80,83,60,83,143,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,female,Joanne Phillips,93.65,43,47,-50,54,57,-60,47,57,104,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,female,Toni-Maree Moscrop,91.80,25,27,30,35,39,-43,30,39,69,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,Levi Deans,52.84,45,48,50,57,61,65,50,65,115,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,Jacob Mole,72.00,75,79,82,105,109,-112,82,109,191,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,Zac Schwitter,79.55,92,98,100,115,120,-125,100,120,220,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,Maximilian Clark,74.55,75,80,85,108,114,-120,85,114,199,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,Taj Marsh,78.95,72,76,80,93,96,100,80,100,180,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,Hunter Jones,77.70,55,60,65,75,80,85,65,85,150,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,Trevor Walz,76.10,50,-55,55,65,-70,-75,55,65,120,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,Mitchell Daniels,84.20,90,97,103,120,127,133,103,133,236,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,Patrick Reiter,83.00,90,95,98,110,115,120,98,120,218,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,Eli Frew,82.85,15,20,22,-20,20,25,22,25,47,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,Barry Harden,82.00,55,60,65,-75,-75,-75,65,0,0,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,Mervyn Tottman,88.45,70,-75,,,,,70,0,0,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,Tavis Watson,91.85,75,80,85,95,102,110,85,110,195,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,Matthew Barrett,94.30,58,61,64,65,69,-73,64,69,133,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,Jakob Daniels,101.35,115,-120,-124,156,-166,-166,115,156,271,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,Shane Mcneil,100.70,60,63,67,90,95,98,67,98,165,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,Scott Mark,103.10,62,67,-72,83,88,-95,67,88,155,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,David Lloyd-Jones,103.35,30,35,40,50,55,61,40,61,101,AUS
2020 Qld Club Challenge - Nambour - Round 1,2020-01-11,male,Chrystian Moscrop,123.85,60,64,71,-80,82,86,71,86,157,AUS
