event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Victoria Lyons,48.31,-32,-32,32,43,45,-46,32,45,77,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Olivia Deng,51.47,37,-39,-40,50,-55,55,37,55,92,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Javiera Henriquez,50.71,30,32,34,42,45,48,34,48,82,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Merryn Hillhouse,53.66,32,-33,33,41,43,45,33,45,78,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Piper Goodwin,51.70,26,28,-30,35,38,40,28,40,68,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Lucy Hutchings,51.28,27,-29,-29,35,37,-40,27,37,64,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Rebecca Chidlow,58.03,48,52,-54,64,67,70,52,70,122,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Fiona Redhead,63.92,49,-51,51,66,68,-70,51,68,119,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Bronwyn Graham,70.37,56,58,60,76,78,80,60,80,140,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Emma Chapman,70.18,50,53,55,66,69,-71,55,69,124,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Katherine Redhead,68.19,48,51,53,66,68,70,53,70,123,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Jean Friend,69.07,27,-30,30,37,41,44,30,44,74,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Caitie Mckeiver,71.89,30,35,40,40,45,48,40,48,88,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Sophie Delmonte,77.23,31,33,-34,39,42,44,33,44,77,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Chloe Langbroek,79.65,-45,-45,-45,55,58,60,0,60,0,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Kylie Posthumus,84.83,39,41,43,50,54,55,43,55,98,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,female,Leah Chandler,93.50,35,37,41,45,50,52,41,52,93,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,male,Will Chandler,38.52,23,26,-28,31,32,34,26,34,60,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,male,Sam Evans,30.31,13,14,15,18,19,20,15,20,35,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,male,David Futo,61.89,62,65,-68,80,84,-88,65,84,149,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,male,Leo Lark,77.58,100,105,110,130,135,140,110,140,250,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,male,Rhys Collins,80.91,94,-98,101,-120,120,-125,101,120,221,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,male,Ron Fraser,80.97,65,-70,71,90,100,101,71,101,172,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,male,Garrith Chandler,81.46,68,-71,-71,90,95,,68,95,163,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,male,Matt Evans,91.35,55,60,-63,70,74,77,60,77,137,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,male,Michael Dunne,98.16,100,104,107,120,125,-130,107,125,232,AUS
Uesaka QLD Club Challenge and League Round 3,2018-10-13,male,Steve Roberts,114.10,65,67,69,80,84,86,69,86,155,AUS
