event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NTWA Australia Day Team Competition,2015-01-25,female,Mickayla Perkins,44.90,14,16,19,22,25,30,19,30,49,AUS
NTWA Australia Day Team Competition,2015-01-25,female,Jana Landong,50.42,30,35,-40,45,50,52,35,52,87,AUS
NTWA Australia Day Team Competition,2015-01-25,female,Allera Metcalfe,52.06,18,20,-23,25,27,30,20,30,50,AUS
NTWA Australia Day Team Competition,2015-01-25,female,Naomi Rodriquez,61.55,53,56,60,65,70,75,60,75,135,AUS
NTWA Australia Day Team Competition,2015-01-25,female,Alison Jamieson,61.35,40,45,47,55,60,62,47,62,109,AUS
NTWA Australia Day Team Competition,2015-01-25,female,Jessica Wilmot,61.30,-40,40,-45,60,63,65,40,65,105,AUS
NTWA Australia Day Team Competition,2015-01-25,female,Kate Bell,62.95,40,45,-50,45,50,55,45,55,100,AUS
NTWA Australia Day Team Competition,2015-01-25,female,Lulu Fogg,59.90,33,35,38,43,47,50,38,50,88,AUS
NTWA Australia Day Team Competition,2015-01-25,female,Rachel Fox,61.65,27,29,31,45,-49,-52,31,45,76,AUS
NTWA Australia Day Team Competition,2015-01-25,female,Marieka Ashby,68.20,25,30,35,35,40,45,35,45,80,AUS
NTWA Australia Day Team Competition,2015-01-25,female,Taylah Wilson,64.45,-23,23,25,25,30,40,25,40,65,AUS
NTWA Australia Day Team Competition,2015-01-25,female,May Dunlop,72.25,-50,-52,52,63,67,-72,52,67,119,AUS
NTWA Australia Day Team Competition,2015-01-25,female,Chloe Dudley,80.60,45,47,50,55,60,63,50,63,113,AUS
NTWA Australia Day Team Competition,2015-01-25,female,Anna Boubaris,57.82,37,40,43,45,48,52,43,52,95,AUS
NTWA Australia Day Team Competition,2015-01-25,female,Stacy Wagman,60.25,45,-50,-50,58,63,69,45,69,114,AUS
NTWA Australia Day Team Competition,2015-01-25,female,Faith Hohaia,65.00,-30,30,35,45,48,50,35,50,85,AUS
NTWA Australia Day Team Competition,2015-01-25,female,Michelle Kellert,71.35,45,50,55,55,60,65,55,65,120,AUS
NTWA Australia Day Team Competition,2015-01-25,male,Sayd Metcalfe,64.65,55,60,65,65,70,-75,65,70,135,AUS
NTWA Australia Day Team Competition,2015-01-25,male,Michael Tanna,75.45,90,-95,-95,110,113,-116,90,113,203,AUS
NTWA Australia Day Team Competition,2015-01-25,male,Jeremy Reeves,72.80,70,75,78,80,-88,-90,78,80,158,AUS
NTWA Australia Day Team Competition,2015-01-25,male,Jordan Lovatt,73.25,50,60,65,55,60,70,65,70,135,AUS
NTWA Australia Day Team Competition,2015-01-25,male,Jakob Butterworth,72.80,45,50,-55,55,-60,65,50,65,115,AUS
NTWA Australia Day Team Competition,2015-01-25,male,Chris Medcraft,93.15,95,100,105,125,130,135,105,135,240,AUS
NTWA Australia Day Team Competition,2015-01-25,male,Michael Jones,86.85,80,85,90,100,105,110,90,110,200,AUS
NTWA Australia Day Team Competition,2015-01-25,male,Patrick Glavieux,86.85,72,76,80,95,-102,102,80,102,182,AUS
NTWA Australia Day Team Competition,2015-01-25,male,Mathew Letts,90.00,75,80,85,-80,80,90,85,90,175,AUS
NTWA Australia Day Team Competition,2015-01-25,male,Wesley Thomson,92.75,55,65,70,90,96,101,70,101,171,AUS
NTWA Australia Day Team Competition,2015-01-25,male,Mitchell Drescher,99.15,-85,85,-88,110,-115,115,85,115,200,AUS
NTWA Australia Day Team Competition,2015-01-25,male,Terrence Munro,66.00,40,45,-50,-53,58,-63,45,58,103,AUS
NTWA Australia Day Team Competition,2015-01-25,male,Mick Lovatt,79.60,60,70,-80,95,-105,105,70,105,175,AUS
NTWA Australia Day Team Competition,2015-01-25,male,Richard Commons,88.40,60,-65,65,80,85,-90,65,85,150,AUS
NTWA Australia Day Team Competition,2015-01-25,male,Nick Haerewa,82.85,45,50,55,70,75,80,55,80,135,AUS
