event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge- Ironskull,2012-03-09,female,Stephanie Crowther,53.00,20,25,-28,-25,25,27,25,27,52
JME Qld Club Challenge- Ironskull,2012-03-09,female,Tayla Teede,50.80,16,18,20,22,25,-28,20,25,45
JME Qld Club Challenge- Ironskull,2012-03-09,female,Kayler Mcmullin,53.60,18,20,23,25,28,32,23,32,55
JME Qld Club Challenge- Ironskull,2012-03-09,female,Rebecca Smith,62.20,35,37,-40,40,44,48,37,48,85
JME Qld Club Challenge- Ironskull,2012-03-09,female,Megan Shelly,60.70,30,35,-38,45,48,-51,35,48,83
JME Qld Club Challenge- Ironskull,2012-03-09,female,Deanna Bax,66.35,25,-28,28,33,36,40,28,40,68
JME Qld Club Challenge- Ironskull,2012-03-09,female,Amber Croft,71.10,35,38,40,47,50,53,40,53,93
JME Qld Club Challenge- Ironskull,2012-03-09,female,Hannah Frenkel,77.90,30,35,37,50,55,-60,37,55,92
JME Qld Club Challenge- Ironskull,2012-03-09,female,Emma Teede,67.00,36,39,42,52,55,-58,42,55,97
JME Qld Club Challenge- Ironskull,2012-03-09,female,Sharon Davie,74.50,20,25,30,30,35,40,30,40,70
JME Qld Club Challenge- Ironskull,2012-03-09,female,Amanda Wegert,78.90,20,25,-30,25,35,-40,25,35,60
JME Qld Club Challenge- Ironskull,2012-03-09,female,Monique Frenkel,82.20,30,33,-36,40,44,48,33,48,81
JME Qld Club Challenge- Ironskull,2012-03-09,male,Joshua Wegert,66.00,40,-45,45,-57,57,61,45,61,106
JME Qld Club Challenge- Ironskull,2012-03-09,male,Hayden Davie,76.50,60,65,70,75,80,-85,70,80,150
JME Qld Club Challenge- Ironskull,2012-03-09,male,Khan Dikici,84.00,55,-58,58,70,75,80,58,80,138
JME Qld Club Challenge- Ironskull,2012-03-09,male,Matt Scrivano,122.10,-85,-90,90,100,105,-110,90,105,195
JME Qld Club Challenge- Ironskull,2012-03-09,male,Michael Teede,78.00,75,77,80,-100,-102,-102,80,0,0
JME Qld Club Challenge- Ironskull,2012-03-09,male,Jeffery Davie,83.50,65,70,-75,80,87,95,70,95,165
JME Qld Club Challenge- Ironskull,2012-03-09,male,Mark Sztybel,87.50,50,56,60,65,70,-75,60,70,130
JME Qld Club Challenge- Ironskull,2012-03-09,male,Andrew Russell,102.00,75,80,83,105,111,120,83,120,203
