event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
SAWLA April Open,2021-04-17,female,Celine Huynh,46.92,40,43,46,51,-56,-56,46,51,97,AUS
SAWLA April Open,2021-04-17,female,Le Minh Thu Huynh,48.93,-60,-60,-60,-75,-75,-75,0,0,0,AUS
SAWLA April Open,2021-04-17,female,Candy Huynh,58.96,60,63,65,74,-78,78,65,78,143,AUS
SAWLA April Open,2021-04-17,female,Erin Gracey,60.06,55,60,62,70,75,-80,62,75,137,AUS
SAWLA April Open,2021-04-17,female,Kelly Oliver,63.28,53,-55,-55,63,66,-70,53,66,119,AUS
SAWLA April Open,2021-04-17,female,Zara Di Maria,63.86,-60,60,-64,-83,-83,-83,60,0,0,AUS
SAWLA April Open,2021-04-17,female,Simone Moore,69.96,-61,-61,61,-75,-75,75,61,75,136,AUS
SAWLA April Open,2021-04-17,male,Frank Elliott,85.40,125,128,130,-150,150,-160,130,150,280,AUS
SAWLA April Open,2021-04-17,male,Kieran Eldridge,84.30,95,100,-105,-125,130,-135,100,130,230,AUS
SAWLA April Open,2021-04-17,male,Chris Duthie,104.52,45,,,60,,,45,60,105,AUS
SAWLA April Open,2021-04-17,male,Anthony Formichella,129.90,74,78,-82,89,93,96,78,96,174,AUS
