event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Robin Parr,40.40,26,29,32,37,-41,-44,32,37,69,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Tegan Napper,52.20,45,49,-52,60,64,-66,49,64,113,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Beth Tolputt,58.00,30,-33,-35,35,37,39,30,39,69,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Melissa Robinson,62.35,64,67,70,84,87,-90,70,87,157,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Tanya Beths,60.50,45,48,-51,62,65,-70,48,65,113,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Caitlin Raynor,73.95,36,38,-40,46,48,50,38,50,88,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Nikea Mchugh,74.55,25,27,30,37,41,-45,30,41,71,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Bonnie Sleeman,84.55,64,68,70,79,84,-90,70,84,154,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Stacy Koh,77.15,52,56,59,73,77,-80,59,77,136,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Jessica Gilbert,82.60,38,40,43,50,53,56,43,56,99,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Lisa Souter,53.45,47,50,-52,62,65,68,50,68,118,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Julie Davis,53.05,24,25,26,34,35,36,26,36,62,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Vicki Brady,51.95,21,22,23,25,26,-27,23,26,49,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Coral Quinell,55.20,47,49,50,56,58,-60,50,58,108,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Colleen Duplock,57.90,23,24,25,27,29,30,25,30,55,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Lisa Weis,63.55,27,32,37,45,48,51,37,51,88,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Meg Emerton,61.20,36,38,-39,46,48,-50,38,48,86,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Lesley Moyle,59.75,26,27,28,36,37,38,28,38,66,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Diana Loy,60.70,-45,-45,-45,,,,0,0,0,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Jenny Butler,69.25,50,53,-55,-65,65,70,53,70,123,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Sue Cox,68.60,37,39,41,49,51,53,41,53,94,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Emma Teede,67.10,38,-42,-42,55,-60,-62,38,55,93,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Leandra Miscamble,68.25,30,32,34,45,47,49,34,49,83,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Marie Brett,65.70,25,27,-30,35,38,40,27,40,67,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Bronwyn Hitchener,74.45,48,51,53,64,67,-69,53,67,120,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,female,Paula Barber,72.40,28,-32,32,44,47,-50,32,47,79,AUS
QWA League Round 1 & Masters League Round 1,2012-02-18,male,James Norman,54.20,60,64,67,81,86,91,67,91,158,AUS
