event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Interclub Comp #4,2016-11-26,female,Olivia D'souza,57.60,38,40,43,58,60,-63,43,60,103
Interclub Comp #4,2016-11-26,female,Myfanwy Galloway,61.40,56,60,63,77,81,83,63,83,146
Interclub Comp #4,2016-11-26,female,Laya Dunn,60.30,-53,53,57,63,67,-71,57,67,124
Interclub Comp #4,2016-11-26,female,Li-Jan Uera,60.50,48,-51,51,60,64,67,51,67,118
Interclub Comp #4,2016-11-26,female,Clare Carey,68.80,55,58,-60,75,80,-82,58,80,138
Interclub Comp #4,2016-11-26,female,Nina Tien,68.50,35,-38,-40,40,45,49,35,49,84
Interclub Comp #4,2016-11-26,female,Annie Viccars,73.20,55,58,62,64,68,71,62,71,133
Interclub Comp #4,2016-11-26,female,Tessa Warne,97.10,60,65,-68,-68,68,70,65,70,135
Interclub Comp #4,2016-11-26,female,Lucia Lee,89.00,43,45,47,50,53,56,47,56,103
Interclub Comp #4,2016-11-26,female,Jody Dobush,73.60,50,55,-60,75,80,-85,55,80,135
Interclub Comp #4,2016-11-26,male,Jake Sbroja,76.70,84,88,-90,110,-116,116,88,116,204
Interclub Comp #4,2016-11-26,male,Jen Deng Lee,91.60,65,70,75,75,80,85,75,85,160
Interclub Comp #4,2016-11-26,male,Grant Haines,104.71,-120,-120,120,137,-142,-142,120,137,257
Interclub Comp #4,2016-11-26,male,Nicolas Warren,94.90,105,110,115,-133,135,-143,115,135,250
Interclub Comp #4,2016-11-26,male,Flinders Doyle,102.51,70,74,-78,90,95,100,74,100,174
Interclub Comp #4,2016-11-26,male,Nigel Bowers,108.43,80,83,87,-105,105,110,87,110,197
Interclub Comp #4,2016-11-26,male,John Preston,68.70,30,-34,-34,40,-44,-44,30,40,70
Interclub Comp #4,2016-11-26,male,Max Harris,77.70,48,-51,-51,55,61,68,48,68,116
Interclub Comp #4,2016-11-26,male,Mauro Davanzo,84.10,-75,75,-80,100,-105,-105,75,100,175
Interclub Comp #4,2016-11-26,male,Norak Theam,82.50,55,60,-65,70,75,81,60,81,141
Interclub Comp #4,2016-11-26,male,Scott Stokes,84.30,-64,-64,-65,0,0,0,-64,0,0
Interclub Comp #4,2016-11-26,male,Gerard Viccars,91.30,106,110,-115,125,130,135,110,135,245
Interclub Comp #4,2016-11-26,male,Ross Lloyd,92.60,65,67,-70,-88,-88,88,67,88,155
Interclub Comp #4,2016-11-26,male,John Reynolds,104.40,-47,48,49,60,63,65,49,65,114
