event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Stephanie Pickrell,49.40,53,56,59,68,71,-73,59,71,130,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Hannah Pickrell,51.60,33,36,40,45,48,51,40,51,91,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Shayne Dumka,52.75,35,38,40,45,48,-50,40,48,88,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Melissa Hanson,52.90,39,41,43,-53,53,58,43,58,101,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Jennifer Carter,57.75,47,-50,50,67,-71,71,50,71,121,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Kayla Pennicott,61.60,65,-67,67,76,79,81,67,81,148,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Marisa Mcfadden,67.95,55,-60,-64,78,-81,-83,55,78,133,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Mollie Paton,67.45,42,44,46,56,59,61,46,61,107,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Mya Venn,68.60,39,42,45,48,52,56,45,56,101,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Bianca Holloway,66.90,38,-41,-41,51,54,-56,38,54,92,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Beth Butt,72.60,-60,60,65,72,75,77,65,77,142,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Abbey Boon,73.40,53,-55,55,-58,58,60,55,60,115,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Jorja Love,71.25,28,31,33,36,39,42,33,42,75,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Emily Kirkpatrick,74.20,24,26,28,34,37,-40,28,37,65,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Jacinta Keating,73.55,43,46,-49,60,63,-66,46,63,109,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Tia Toppinen,73.30,40,-42,-42,55,58,-61,40,58,98,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Annaliese Owen,83.50,55,57,-60,65,68,70,57,70,127,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Katie Pickering,85.65,50,-53,-53,70,72,75,50,75,125,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Telyshia Jones,80.85,54,57,-60,63,-67,67,57,67,124,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Maggie Florence,81.90,-45,-45,45,65,68,73,45,73,118,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Danica Holloway,87.20,42,45,-47,52,56,58,45,58,103,AUS
State Junior/Senior Championships and President's Cup Round 5,2018-07-21,female,Jewel Banks,78.45,41,-44,-44,53,56,58,41,58,99,AUS
