event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Uesaka QLD Club Challenge and League Round 1,2018-01-27,female,Victoria Lyons,46.80,28,-30,30,36,38,40,30,40,70,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,female,Lucy Hutchings,49.70,18,20,21,22,-24,25,21,25,46,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,female,Piper Goodwin,48.60,17,18,19,24,25,26,19,26,45,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,female,Merryn Hillhouse,54.30,29,31,33,39,41,43,33,43,76,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,female,Fiona Redhead,62.90,47,-49,-50,62,64,67,47,67,114,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,female,Coral Quinell,63.40,34,36,-38,43,-45,45,36,45,81,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,female,Wendy Pakchung,61.90,24,26,-27,35,36,38,26,38,64,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,female,Colleen Duplock,61.40,-26,26,-28,32,34,36,26,36,62,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,female,Katherine Redhead,66.80,48,50,52,60,63,65,52,65,117,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,female,Zoe Goodwin,67.50,24,25,27,35,36,38,27,38,65,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,female,Kylie Smith,71.30,42,45,-47,52,55,57,45,57,102,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,female,Rachel Nolan,86.90,-50,50,52,65,68,70,52,70,122,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,male,Graham Walker,62.80,70,75,-77,90,-98,-98,75,90,165,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,male,Matthew Eichmann,65.30,70,75,80,90,95,100,80,100,180,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,male,Mitchell Eichmann,81.40,100,105,-110,130,-133,133,105,133,238,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,male,Norman Hanna,84.50,76,80,-84,120,-125,125,80,125,205,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,male,Matt Evans,87.50,50,-55,55,60,64,65,55,65,120,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,male,Lawrie Townsend,81.30,47,-50,50,58,62,65,50,65,115,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,male,Tim Redhead,101.50,88,-92,-95,110,-120,-120,88,110,198,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,male,Jack Goodwin,98.60,50,55,58,65,70,73,58,73,131,AUS
Uesaka QLD Club Challenge and League Round 1,2018-01-27,male,Thomas Hutchings,103.30,55,60,62,57,60,62,62,62,124,AUS
