event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Cliff Joyce Memorial & PC7,2019-10-19,female,Charlee Adams,40.70,-19,19,22,29,32,-34,22,32,54,AUS
Cliff Joyce Memorial & PC7,2019-10-19,female,Melissa Hanson,56.96,46,48,50,-60,60,63,50,63,113,AUS
Cliff Joyce Memorial & PC7,2019-10-19,female,Jennifer Carter,63.76,48,52,55,63,67,71,55,71,126,AUS
Cliff Joyce Memorial & PC7,2019-10-19,female,Monique Brooks,61.82,43,45,-48,62,64,66,45,66,111,AUS
Cliff Joyce Memorial & PC7,2019-10-19,female,Jade Gluskie,61.54,36,39,42,47,51,54,42,54,96,AUS
Cliff Joyce Memorial & PC7,2019-10-19,female,Chloe Johns,59.88,36,-39,-39,51,54,-56,36,54,90,AUS
Cliff Joyce Memorial & PC7,2019-10-19,female,Adeline Richardson,63.94,34,-36,-36,45,48,-51,34,48,82,AUS
Cliff Joyce Memorial & PC7,2019-10-19,female,Mya Venn,69.50,47,50,52,57,61,64,52,64,116,AUS
Cliff Joyce Memorial & PC7,2019-10-19,female,Katie Pickering,86.48,54,-57,-57,83,-87,88,54,88,142,AUS
Cliff Joyce Memorial & PC7,2019-10-19,male,Michael Pickrell,66.40,75,-80,80,102,107,-111,80,107,187,AUS
Cliff Joyce Memorial & PC7,2019-10-19,male,Seh Jing Foo,74.15,60,63,-66,75,-78,78,63,78,141,AUS
Cliff Joyce Memorial & PC7,2019-10-19,male,Tony Hagar,78.90,35,37,-40,42,45,48,37,48,85,AUS
Cliff Joyce Memorial & PC7,2019-10-19,male,Francois Fourie,82.60,78,-83,-83,105,-108,-108,78,105,183,AUS
Cliff Joyce Memorial & PC7,2019-10-19,male,Warren Seen,83.66,78,-82,-82,98,-103,103,78,103,181,AUS
Cliff Joyce Memorial & PC7,2019-10-19,male,Ky Wittich,97.56,71,74,77,91,95,98,77,98,175,AUS
Cliff Joyce Memorial & PC7,2019-10-19,male,Ryan Dudman,108.16,98,104,-108,130,136,-140,104,136,240,AUS
Cliff Joyce Memorial & PC7,2019-10-19,male,Angus Verhay,133.50,72,-75,75,91,-94,-94,75,91,166,AUS
