event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Stay True Open Club Competition,2019-07-13,female,Karamea King,36.60,9,10,-11,11,12,13,10,13,23,AUS
Stay True Open Club Competition,2019-07-13,male,Lilliana Kendall,60.75,21,23,25,25,28,30,25,30,55,AUS
Stay True Open Club Competition,2019-07-13,female,Cassandra Avenell,59.85,21,23,25,30,33,35,25,35,60,AUS
Stay True Open Club Competition,2019-07-13,female,Amie Cox,70.75,63,-66,69,83,86,,69,86,155,AUS
Stay True Open Club Competition,2019-07-13,female,Ella Taylor,70.75,25,28,31,40,43,45,31,45,76,AUS
Stay True Open Club Competition,2019-07-13,male,James Chaille,34.60,-17,17,19,24,26,28,19,28,47,AUS
Stay True Open Club Competition,2019-07-13,male,Manning Jeffrey,31.95,9,10,11,11,12,13,11,13,24,AUS
Stay True Open Club Competition,2019-07-13,male,Zak King,41.75,-9,-10,10,11,12,-13,10,12,22,AUS
Stay True Open Club Competition,2019-07-13,male,Luke Murley,55.95,-22,24,26,-27,30,32,26,32,58,AUS
Stay True Open Club Competition,2019-07-13,male,Dylan Teakle,75.55,65,70,75,90,95,100,75,100,175,AUS
Stay True Open Club Competition,2019-07-13,male,Codie Sellars,75.45,40,43,45,50,-53,54,45,54,99,AUS
Stay True Open Club Competition,2019-07-13,male,Boston King,86.25,44,46,-47,59,62,65,46,65,111,AUS
Stay True Open Club Competition,2019-07-13,male,Peter Thomsen,99.85,68,72,-75,90,95,100,72,100,172,AUS
Stay True Open Club Competition,2019-07-13,male,Ethan Brennan,96.90,50,55,56,88,93,98,56,98,154,AUS
