event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2020 Qld Club Challenge - Cairns - Round 1,2020-01-11,female,Shannon Good,54.95,-54,54,56,68,70,-72,56,70,126
2020 Qld Club Challenge - Cairns - Round 1,2020-01-11,female,Demi Holdcroft,57.90,34,38,41,48,-51,51,41,51,92
2020 Qld Club Challenge - Cairns - Round 1,2020-01-11,female,Lisa Steffe,58.10,15,17,-18,15,17,19,17,19,36
2020 Qld Club Challenge - Cairns - Round 1,2020-01-11,female,Rachel Mc Ewan,61.25,40,43,46,52,53,60,46,60,106
2020 Qld Club Challenge - Cairns - Round 1,2020-01-11,female,Elsa Lim,63.70,40,-45,45,50,53,-57,45,53,98
2020 Qld Club Challenge - Cairns - Round 1,2020-01-11,female,Penny Tudberry,66.20,64,68,71,80,84,88,71,88,159
2020 Qld Club Challenge - Cairns - Round 1,2020-01-11,female,Renate Wool,70.55,30,35,38,50,52,54,38,54,92
2020 Qld Club Challenge - Cairns - Round 1,2020-01-11,male,Tarrant Green,80.90,65,-69,72,88,-93,-100,72,88,160
2020 Qld Club Challenge - Cairns - Round 1,2020-01-11,male,Brant Petruszewski,78.55,50,55,60,75,80,85,60,85,145
2020 Qld Club Challenge - Cairns - Round 1,2020-01-11,male,Malcolm Wright,86.65,85,100,-106,110,120,-130,100,120,220
2020 Qld Club Challenge - Cairns - Round 1,2020-01-11,male,Aaron Gordon,86.80,60,65,70,80,-85,85,70,85,155
2020 Qld Club Challenge - Cairns - Round 1,2020-01-11,male,Lloyd Wright,91.50,90,98,-105,125,-135,-135,98,125,223
2020 Qld Club Challenge - Cairns - Round 1,2020-01-11,male,Sam Voysey,95.65,50,55,57,80,0,0,57,80,137
2020 Qld Club Challenge - Cairns - Round 1,2020-01-11,male,Luke Curcuruto,105.30,100,-105,110,120,130,138,110,138,248
