event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NTWA Beginners/Open/Masters Competition,2018-11-25,female,Emily Tjung,44.66,33,35,40,40,45,-50,40,45,85,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,female,Temika Tabora,54.48,10,11,12,12,13,14,12,14,26,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,female,Elise Lichos,58.44,30,32,-35,40,45,50,32,50,82,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,female,Jessica Cussen,63.40,52,57,62,67,72,-77,62,72,134,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,female,Jessica Wilmot,61.55,50,55,-58,70,-75,75,55,75,130,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,female,Karlee Radcliff,63.90,55,-57,-57,65,70,-75,55,70,125,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,female,Mickayla Perkins,62.25,50,-54,-54,62,66,70,50,70,120,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,female,Ruby Kwong,61.10,50,-52,-52,-65,-65,-65,50,0,0,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,female,Samantha Ping-Nam,69.80,56,-58,-58,72,-75,75,56,75,131,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,female,Faith Hohaia,67.90,45,48,-52,60,62,65,48,65,113,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,female,Alexandra Hogan,78.65,47,50,53,55,60,-63,53,60,113,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,female,Saineha Fitisemanu,86.75,43,45,-50,60,65,70,45,70,115,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,female,Isabel Burnup,119.45,27,28,-30,38,40,42,28,42,70,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,male,Chase Webster,54.88,25,30,-35,35,-40,40,30,40,70,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,male,Robert Moore,71.00,-60,60,63,90,93,-95,63,93,156,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,male,Carl Aleta,67.80,40,43,46,52,55,57,46,57,103,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,male,Matthew Barritt,71.65,35,38,40,50,55,60,40,60,100,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,male,Tom Jones,86.65,105,110,-115,120,125,135,110,135,245,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,male,Kieran Yourell,83.80,75,78,-81,95,100,-105,78,100,178,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,male,Kyle Spiteri,89.75,105,115,120,140,150,-160,120,150,270,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,male,Artem Li,94.05,105,110,115,125,135,-146,115,135,250,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,male,Daniel Baster,95.05,-95,-95,95,-120,120,-126,95,120,215,AUS
NTWA Beginners/Open/Masters Competition,2018-11-25,male,Simon Myers,95.95,80,85,-90,110,115,118,85,118,203,AUS
