event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
SAWLA September Open & SAWC Rodney Hutton Memorial - Round 3,2014-09-27,female,Carmen Wong,44.74,22,27,-32,27,33,-37,27,33,60,AUS
SAWLA September Open & SAWC Rodney Hutton Memorial - Round 3,2014-09-27,female,Bianca Holland,56.00,25,30,-35,40,45,50,30,50,80,AUS
SAWLA September Open & SAWC Rodney Hutton Memorial - Round 3,2014-09-27,female,Haylee Tisher,53.92,20,23,-26,25,30,35,23,35,58,AUS
SAWLA September Open & SAWC Rodney Hutton Memorial - Round 3,2014-09-27,female,Autumn Lee,82.84,38,42,-46,55,60,-65,42,60,102,AUS
SAWLA September Open & SAWC Rodney Hutton Memorial - Round 3,2014-09-27,male,Kanishka Guyan Jayaratne,68.18,75,82,-90,100,-110,114,82,114,196,AUS
SAWLA September Open & SAWC Rodney Hutton Memorial - Round 3,2014-09-27,male,Frank Elliott,76.30,122,-128,-130,148,-154,-154,122,148,270,AUS
SAWLA September Open & SAWC Rodney Hutton Memorial - Round 3,2014-09-27,male,Mitchell Gustafsson,84.40,95,-102,102,120,-125,-125,102,120,222,AUS
SAWLA September Open & SAWC Rodney Hutton Memorial - Round 3,2014-09-27,male,Jack Thiele,92.98,50,55,60,-65,-65,65,60,65,125,AUS
SAWLA September Open & SAWC Rodney Hutton Memorial - Round 3,2014-09-27,male,John Humphrys,84.88,-39,39,41,50,52,-54,41,52,93,AUS
SAWLA September Open & SAWC Rodney Hutton Memorial - Round 3,2014-09-27,male,Luke Rowett,95.66,60,-65,65,85,92,100,65,100,165,AUS
