event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NTWA Open and Masters Competition,2015-11-29,female,Jana Landong,48.72,40,43,-46,50,54,57,43,57,100,AUS
NTWA Open and Masters Competition,2015-11-29,female,Emily Smith,62.92,45,48,51,54,58,62,51,62,113,AUS
NTWA Open and Masters Competition,2015-11-29,female,Brona Flynn,74.54,30,35,40,45,-50,50,40,50,90,AUS
NTWA Open and Masters Competition,2015-11-29,female,Samantha Drescher,77.40,75,80,-85,95,100,104,80,104,184,AUS
NTWA Open and Masters Competition,2015-11-29,female,Kelly Giblin,57.86,48,-51,-51,66,69,71,48,71,119,AUS
NTWA Open and Masters Competition,2015-11-29,female,Kristy Millar,67.20,25,27,30,42,45,48,30,48,78,AUS
NTWA Open and Masters Competition,2015-11-29,female,Marnie Scobie,66.86,25,30,-35,30,35,-38,30,35,65,AUS
NTWA Open and Masters Competition,2015-11-29,female,Leah Chandler,86.18,35,37,40,45,-48,-50,40,45,85,AUS
NTWA Open and Masters Competition,2015-11-29,male,Lynton Hargrave,59.78,68,71,74,90,95,97,74,97,171,AUS
NTWA Open and Masters Competition,2015-11-29,male,Kieran O'Dwyer,80.44,-69,71,75,88,91,95,75,95,170,AUS
NTWA Open and Masters Competition,2015-11-29,male,Raymond Stoddard,92.02,115,120,,-135,140,,120,140,260,AUS
NTWA Open and Masters Competition,2015-11-29,male,Henry Bui,90.10,110,115,-120,125,-130,-130,115,125,240,AUS
NTWA Open and Masters Competition,2015-11-29,male,Michael Jones,87.74,90,95,100,125,-128,130,100,130,230,AUS
NTWA Open and Masters Competition,2015-11-29,male,Tom Hewitt-Jones,86.96,70,72,77,90,100,120,77,100,177,AUS
NTWA Open and Masters Competition,2015-11-29,male,Mitchell Drescher,99.14,-85,90,-95,105,112,-120,90,112,202,AUS
