event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WWC Club Competition,2018-12-08,female,Hollie Morris,34.83,8,9,10,8,10,12,10,12,22,AUS
WWC Club Competition,2018-12-08,female,Ivy Goundry,45.44,10,15,16,15,17,23,16,23,39,AUS
WWC Club Competition,2018-12-08,female,Ella Jackson,52.16,51,54,-57,62,65,68,54,68,122,AUS
WWC Club Competition,2018-12-08,female,Emily Bennett,52.40,15,17,-19,18,21,24,17,24,41,AUS
WWC Club Competition,2018-12-08,female,Leanne Wright,62.70,40,-43,-45,63,66,70,40,70,110,AUS
WWC Club Competition,2018-12-08,female,Abbie Green,69.05,23,25,28,32,36,41,28,41,69,AUS
WWC Club Competition,2018-12-08,female,Meagan Wellby,74.15,60,-63,63,80,85,87,63,87,150,AUS
WWC Club Competition,2018-12-08,female,Kylie Watts,73.35,45,-47,47,35,40,50,47,50,97,AUS
WWC Club Competition,2018-12-08,male,Fedor Roganov,37.41,22,24,26,32,35,37,26,37,63,AUS
WWC Club Competition,2018-12-08,male,Sam Rogers,40.74,15,18,20,20,25,27,20,27,47,AUS
WWC Club Competition,2018-12-08,male,Ben Knox,41.42,14,16,18,20,23,-26,18,23,41,AUS
WWC Club Competition,2018-12-08,male,Leon Henderson,49.35,12,14,16,20,22,-23,16,22,38,AUS
WWC Club Competition,2018-12-08,male,Max Goundry,49.49,12,15,-19,-19,19,20,15,20,35,AUS
WWC Club Competition,2018-12-08,male,Niall Tomas,51.10,10,12,14,14,16,20,14,20,34,AUS
WWC Club Competition,2018-12-08,male,Makenzie West,44.13,8,10,12,12,15,17,12,17,29,AUS
WWC Club Competition,2018-12-08,male,Tyson Gosney,59.70,18,22,25,30,33,35,25,35,60,AUS
WWC Club Competition,2018-12-08,male,Tony Lisciandro,70.33,67,70,73,90,95,100,73,100,173,AUS
WWC Club Competition,2018-12-08,male,Nicholas Jackson,80.12,108,-112,112,134,138,-143,112,138,250,AUS
WWC Club Competition,2018-12-08,male,Alexander Kertesz,79.72,81,-86,86,-108,108,-114,86,108,194,AUS
WWC Club Competition,2018-12-08,male,Jaspa Hope,83.55,92,96,102,122,127,132,102,132,234,AUS
WWC Club Competition,2018-12-08,male,Dean Callaghan,87.77,94,97,-100,100,,,97,100,197,AUS
WWC Club Competition,2018-12-08,male,Jack Goundry,122.70,45,48,51,55,62,68,51,68,119,AUS
