event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,male,Brooke Guy,64.60,17,19,21,25,28,30,21,30,51
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,female,Alyssa Hotai-Walters,42.50,15,16,17,22,24,-26,17,24,41
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,female,Anjuli Limpus,75.40,30,33,35,-40,43,45,35,45,80
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,female,Jodie Coetzee,82.70,25,28,31,30,33,35,31,35,66
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,female,Yvonne Mueller,69.00,-35,38,41,48,51,54,41,54,95
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,female,Andrea Arnold,68.20,30,33,35,40,43,45,35,45,80
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,male,Hamish Moore,61.90,15,17,19,25,28,30,19,30,49
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,male,Breanna Johnstone,68.70,17,19,21,25,28,30,21,30,51
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,male,Arron Wright,76.40,60,63,66,92,96,100,66,100,166
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,male,Nathan Mckean,90.70,60,63,66,75,79,83,66,83,149
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,male,Kurt Wesener,100.90,60,-63,66,80,84,88,66,88,154
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,male,Shannon Aramoana,98.20,50,53,56,60,65,68,56,68,124
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,male,Muir Groves,71.90,46,48,50,60,63,66,50,66,116
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,male,Robert Davison,76.40,-84,89,-93,100,105,110,89,110,199
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,male,Jay Hill,80.20,41,43,45,58,-61,64,45,64,109
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,male,Lucas Alvarez,88.70,55,58,60,70,74,78,60,78,138
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,male,Henry Hape,86.30,40,43,45,55,58,61,45,61,106
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,male,Darren Walker,89.40,-45,-48,-50,70,73,76,5,76,81
JME Qld Club Challenge Round 4 – Alive Barbell,2015-10-31,male,Iain Blacow,103.50,52,54,58,76,78,80,58,80,138
