event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Emma Mayfield,61.60,47,49,52,-65,68,71,52,71,123,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Natalie Corfield,66.40,43,45,47,55,58,61,47,61,108,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Amelia Powell,70.30,30,32,35,40,-45,-45,35,40,75,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Nicole Swanson,78.50,45,-47,-47,50,53,56,45,56,101,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Ryan Martin,62.60,55,58,60,67,70,75,60,75,135,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Sean O'Neill,70.90,-87,87,-90,105,108,-111,87,108,195,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Joshua Milham,72.00,57,60,62,78,81,83,62,83,145,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Matthew Handley,84.80,67,70,73,95,100,105,73,105,178,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Jonathan Tavinor,85.90,72,76,80,105,108,-111,80,108,188,AUS
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Christopher Rhoden,114.40,80,85,87,112,115,117,87,117,204,AUS
