event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
AWF Age Championships (U17/U20) ,2012-10-06,female,Georgina Lock,47.78,44,-44,44,-55,55,-58,44,55,99,AUS
AWF Age Championships (U17/U20) ,2012-10-06,female,Jessica Barkhan,45.22,33,36,37,46,48,-50,37,48,85,AUS
AWF Age Championships (U17/U20) ,2012-10-06,female,Robin Parr,42.06,27,31,34,43,-49,49,34,49,83,AUS
AWF Age Championships (U17/U20) ,2012-10-06,female,Madeline Wu,46.45,26,30,34,43,-49,49,34,49,83,AUS
AWF Age Championships (U17/U20) ,2012-10-06,female,Charrae Myers,47.46,34,37,39,-44,44,-47,39,44,83,AUS
AWF Age Championships (U17/U20) ,2012-10-06,female,Courtenay Chisholm,42.38,31,-34,34,41,44,-48,34,44,78,AUS
AWF Age Championships (U17/U20) ,2012-10-06,female,Taylor Ryan,52.88,43,-46,46,60,64,-68,46,64,110,AUS
AWF Age Championships (U17/U20) ,2012-10-06,female,Hayley Ward,51.36,30,35,39,40,45,-49,39,45,84,AUS
AWF Age Championships (U17/U20) ,2012-10-06,female,Sophie Cowen,57.39,45,48,50,60,63,65,50,65,115,AUS
AWF Age Championships (U17/U20) ,2012-10-06,female,Courtney Fitzharris,56.72,40,45,50,60,64,-65,50,64,114,AUS
AWF Age Championships (U17/U20) ,2012-10-06,female,Tiarna Davis,56.76,40,-43,43,56,60,-62,43,60,103,AUS
AWF Age Championships (U17/U20) ,2012-10-06,female,Alexandra Martin,56.44,39,42,44,-45,45,-50,44,45,89,AUS
AWF Age Championships (U17/U20) ,2012-10-06,female,Rachel Goodman,62.66,60,63,-65,76,80,82,63,82,145,AUS
AWF Age Championships (U17/U20) ,2012-10-06,female,Bianca Sheppard,62.34,60,65,70,42,,,70,42,112,AUS
AWF Age Championships (U17/U20) ,2012-10-06,female,Berlyn Hiram,64.43,40,-45,45,55,-60,-60,45,55,100,AUS
AWF Age Championships (U17/U20) ,2012-10-06,female,Bonnie Sleeman,86.81,66,71,76,85,90,-95,76,90,166,AUS
AWF Age Championships (U17/U20) ,2012-10-06,female,Courtney Page,100.52,59,-62,-62,75,-80,-80,59,75,134,AUS
AWF Age Championships (U17/U20) ,2012-10-06,female,Raelene Eckardt,104.30,49,52,55,62,65,-69,55,65,120,AUS
AWF Age Championships (U17/U20) ,2012-10-06,male,Joshua Wu,55.40,64,68,72,88,93,97,72,97,169,AUS
AWF Age Championships (U17/U20) ,2012-10-06,male,James Norman,55.56,66,70,72,89,94,-98,72,94,166,AUS
AWF Age Championships (U17/U20) ,2012-10-06,male,James Delaney,53.70,59,-63,-63,75,-80,80,59,80,139,AUS
AWF Age Championships (U17/U20) ,2012-10-06,male,Mitchell Daniels,53.53,47,51,54,57,62,-67,54,62,116,AUS
AWF Age Championships (U17/U20) ,2012-10-06,male,Bassel Rana,61.85,82,-86,-86,100,-106,-106,82,100,182,AUS
AWF Age Championships (U17/U20) ,2012-10-06,male,Samuel Reichler,59.35,-62,-62,-62,,,,0,0,0,AUS
AWF Age Championships (U17/U20) ,2012-10-06,male,Matthew Munns,68.54,100,-105,105,120,-125,-128,105,120,225,AUS
AWF Age Championships (U17/U20) ,2012-10-06,male,Boris Elesin,64.18,-75,75,-80,90,95,101,75,101,176,AUS
AWF Age Championships (U17/U20) ,2012-10-06,male,Blake Shadbolt,68.08,-68,68,-69,88,-97,-97,68,88,156,AUS
AWF Age Championships (U17/U20) ,2012-10-06,male,Adam Sennett,67.04,67,70,-73,80,83,85,70,85,155,AUS
AWF Age Championships (U17/U20) ,2012-10-06,male,Luke Robinson,68.45,55,58,60,70,75,76,60,76,136,AUS
AWF Age Championships (U17/U20) ,2012-10-06,male,Oisin Clarken,67.39,52,-52,52,68,73,-76,52,73,125,AUS
AWF Age Championships (U17/U20) ,2012-10-06,male,Paulo Magistrado,75.47,105,110,-113,135,142,-144,110,142,252,AUS
AWF Age Championships (U17/U20) ,2012-10-06,male,Liam Larkins,76.10,107,-112,-112,127,-132,-132,107,127,234,AUS
AWF Age Championships (U17/U20) ,2012-10-06,male,Simon Rassy,74.92,88,92,-95,-115,115,-120,92,115,207,AUS
AWF Age Championships (U17/U20) ,2012-10-06,male,Jakob Daniels,76.61,88,93,-98,112,-118,-120,93,112,205,AUS
AWF Age Championships (U17/U20) ,2012-10-06,male,Jordan Bender,74.47,85,-90,90,110,111,-116,90,111,201,AUS
