event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Queensland Junior & Senior Championships,2018-07-20,female,Chelsea Nicoll,46.74,51,54,54,60,64,67,51,60,111,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Robin Parr,47.98,40,43,43,54,58,60,43,60,103,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Lauren Hastings,47.04,36,39,41,48,48,51,41,51,92,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Mary Barter,52.96,60,60,63,78,78,83,60,83,143,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Maddison Power,52.96,59,61,63,75,79,82,63,79,142,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Emma Cervetto,52.79,50,53,55,70,73,75,53,70,123,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Mia Gaudry,52.17,42,46,50,55,59,63,50,63,113,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Yolandie Weir,52.03,42,47,51,57,62,63,47,57,104,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Tara Noonan,54.92,57,60,60,71,74,75,60,71,131,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Kim Walker,52.07,40,43,43,53,53,55,43,53,96,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Kaitlyn Duignan,57.52,55,59,62,75,78,82,62,78,140,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Natalie Setiadji,57.70,48,48,52,68,73,76,52,73,125,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Emma Kobez,57.40,47,50,53,58,63,66,53,66,119,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Imogen Blacka,57.58,48,51,55,60,60,63,51,60,111,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Mia Delos,57.28,44,47,50,56,59,62,50,59,109,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Jemma Cowper,55.95,40,42,44,60,63,65,42,65,107,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Stefani Jenner,56.27,38,42,44,48,52,52,44,52,96,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Maia Ratana-Leef,54.33,32,35,38,46,49,52,38,52,90,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Rebecca Jakubovsky,57.69,59,59,62,74,77,79,59,79,138,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Ellen Willis,57.41,39,39,42,54,55,55,42,55,97,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Erika Yamasaki,62.87,68,72,75,95,100,103,75,103,178,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Jacinta Carroll,60.33,74,78,81,95,100,100,78,95,173,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Paige Kimmince,61.90,66,66,66,82,86,90,66,90,156,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Laura Prior,62.70,55,59,62,76,82,86,62,82,144,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Julie Hind,62.27,64,67,67,75,79,79,64,79,143,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Hayley Ward,60.37,51,54,56,68,72,72,54,72,126,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Brittany Gibson,62.63,50,54,57,67,71,75,54,71,125,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Tanya Eames,62.81,50,52,54,67,70,72,52,70,122,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Mikaela Dorge,61.61,50,52,54,66,69,72,52,69,121,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Emma Mayfield,61.24,48,51,55,65,69,70,51,65,116,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Keira Rangi,59.47,40,44,46,54,58,62,46,62,108,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Deborah Hastings,62.67,52,53,56,66,66,69,53,66,119,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Diana Loy,59.98,45,50,53,65,65,69,53,65,118,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Sarah Cochrane,66.97,78,83,86,95,100,105,83,105,188,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Darcy Kay,67.63,69,69,71,89,92,95,71,92,163,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Purdey Noll,68.05,60,63,65,90,94,97,65,94,159,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Leanne Thomas,68.79,60,64,67,86,90,90,67,90,157,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Maddison Black,68.19,66,70,70,83,86,90,70,86,156,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Rachel Davis,68.89,63,66,69,83,86,90,66,90,156,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Annie Redhead,67.66,66,68,70,85,87,87,68,85,153,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Monique Sebastian,65.62,65,69,72,75,80,80,72,80,152,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Kat Baker,66.73,55,60,65,70,75,80,65,80,145,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Stefanie Clinton,68.33,55,57,60,78,80,81,57,81,138,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Olivia Hindmarsh,66.01,53,53,56,63,67,70,56,70,126,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Katherine Redhead,67.72,-53,-53,-53,,,,0,0,0,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Ebony Gorincu,73.45,80,84,87,100,105,109,84,109,193,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Amie Cox,74.72,63,66,69,77,80,83,69,83,152,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Madeleine Whatman,72.43,60,60,64,75,80,85,64,80,144,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Sarah Tanner,73.41,55,58,61,70,74,74,61,74,135,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Kylie Salisbury,72.58,49,52,55,69,71,74,55,74,129,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Angelica Hinchman,71.52,54,56,58,68,70,73,58,70,128,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Louise Burns,74.16,53,57,57,68,71,73,53,73,126,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Sharne Booth-Ford,74.15,54,57,57,73,73,73,57,0,0,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Rachael Robinson,74.24,63,67,67,83,86,86,63,86,149,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Meagan Wellby,72.42,60,63,63,80,84,84,63,84,147,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Susan Hornick,73.75,58,58,62,77,77,81,58,81,139,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Rebecca Gowland,73.20,48,-50,-50,58,-62,-62,48,58,106,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Robyn Morgan,78.60,55,57,,76,79,,57,79,136,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Chloe Kerwick,88.00,71,74,75,95,100,100,75,95,170,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Cassie Todd,86.20,63,66,69,97,100,100,69,100,169,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Tise Aaifou,86.44,66,70,71,87,93,93,71,93,164,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Emily Robinson,84.70,60,64,68,74,78,82,68,82,150,AUS
Queensland Junior & Senior Championships,2018-07-20,female,Erica Hamilton,77.70,46,50,54,65,69,73,54,73,127,AUS
