event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
VWA Sport & Recreation Cup,2012-10-26,female,Alexandra Martin,56.00,35,38,-40,40,43,45,38,45,83,AUS
VWA Sport & Recreation Cup,2012-10-26,female,Emma Hayden,58.35,24,26,28,33,35,37,28,37,65,AUS
VWA Sport & Recreation Cup,2012-10-26,female,Nicole Geurts,62.05,20,25,-30,25,30,-35,25,30,55,AUS
VWA Sport & Recreation Cup,2012-10-26,female,Chelsea Ballard,96.45,27,32,-38,30,37,41,32,41,73,AUS
VWA Sport & Recreation Cup,2012-10-26,female,Emma-Louise Mercier,82.20,25,28,30,27,30,35,30,35,65,AUS
VWA Sport & Recreation Cup,2012-10-26,male,James Delaney,54.30,59,-62,62,77,81,85,62,85,147,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Lachlan Robinson,42.95,38,-40,41,48,50,-52,41,50,91,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Frank Mccormack,48.90,22,25,27,30,35,40,27,40,67,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Spencer Griffiths,50.05,20,24,26,27,30,35,26,35,61,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Bastien Lambert,54.05,20,25,-27,27,30,35,25,35,60,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Rohan Kalanje,40.65,15,,,15,16,17,15,17,32,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Samuel Reichler,60.05,62,65,-67,74,78,-80,65,78,143,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Max Handcock,56.15,35,40,42,45,50,-53,42,50,92,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Craig Ungar,60.85,30,35,-40,45,50,53,35,53,88,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Liam Farrell,57.50,30,33,-36,40,45,48,33,48,81,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Adam Sennett,67.85,68,71,73,84,-87,87,73,87,160,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Nathan Phillips,68.90,55,60,-70,60,65,73,60,73,133,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Claudio Romero,65.40,37,42,47,50,55,60,47,60,107,AUS
VWA Sport & Recreation Cup,2012-10-26,male,River Price,69.00,40,42,-45,55,60,63,42,63,105,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Jackson Farley,62.20,40,43,-45,50,55,-61,43,55,98,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Darian Jones,68.95,33,36,37,40,43,46,37,46,83,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Rowan Donaldson,63.35,-30,35,-40,40,45,-50,35,45,80,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Gideon Sacho,65.00,30,33,35,35,38,40,35,40,75,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Levi Otto,74.05,62,-67,67,77,85,-90,67,85,152,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Jack Furey,76.90,50,55,-58,55,60,70,55,70,125,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Ross Starford,70.95,35,40,-45,45,50,-55,40,50,90,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Peyman Imani,84.75,79,-83,83,97,-102,-102,83,97,180,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Liam Koger,85.70,50,55,-60,65,71,75,55,75,130,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Christian Lazarevski,86.75,30,35,40,40,45,50,40,50,90,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Devlin Xuereb,101.30,55,63,-70,70,80,90,63,90,153,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Jaiden Ortiz,101.35,50,56,-61,61,66,71,56,71,127,AUS
VWA Sport & Recreation Cup,2012-10-26,male,Antonio Russo,106.60,50,55,-60,60,67,73,55,73,128,AUS
