event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Australia Day Team Competition,2017-01-29,female,Melody Fleming,49.86,25,-30,31,45,50,55,31,55,86,AUS
Australia Day Team Competition,2017-01-29,female,Stacy Wagman,57.88,-57,-57,57,-73,-73,73,57,73,130,AUS
Australia Day Team Competition,2017-01-29,female,Anna Boubaris,57.12,44,46,49,52,56,-60,49,56,105,AUS
Australia Day Team Competition,2017-01-29,female,Marieka Ashby,66.25,45,48,-50,65,68,70,48,70,118,AUS
Australia Day Team Competition,2017-01-29,female,Gwyneth Lane,66.60,40,43,45,60,63,-67,45,63,108,AUS
Australia Day Team Competition,2017-01-29,female,Rennae Griffith,66.95,35,40,42,55,58,60,42,60,102,AUS
Australia Day Team Competition,2017-01-29,female,Sarah Hagan,72.45,40,-45,-45,50,55,60,40,60,100,AUS
Australia Day Team Competition,2017-01-29,female,Elizabeth Ashton,82.30,45,48,50,50,-55,55,50,55,105,AUS
Australia Day Team Competition,2017-01-29,male,Aaron Hicks,68.85,85,90,-100,120,125,131,90,125,215,AUS
Australia Day Team Competition,2017-01-29,male,Mick Lovatt,76.70,-75,-82,-87,100,-107,-112,0,100,0,AUS
Australia Day Team Competition,2017-01-29,male,David Morris,83.80,95,-105,-105,125,130,135,95,135,230,AUS
Australia Day Team Competition,2017-01-29,male,Andrew Nordling,81.25,55,60,-70,70,80,-90,60,80,140,AUS
Australia Day Team Competition,2017-01-29,male,Brendan Southwick,83.85,130,135,137,-160,-160,-160,137,0,0,AUS
Australia Day Team Competition,2017-01-29,male,Luke Fleming,84.65,85,90,96,-105,107,112,96,112,208,AUS
Australia Day Team Competition,2017-01-29,male,David Griffith,84.50,87,-92,96,105,-111,-117,96,105,201,AUS
Australia Day Team Competition,2017-01-29,male,Tom Hewitt-Jones,91.35,95,-100,100,122,125,130,100,130,230,AUS
Australia Day Team Competition,2017-01-29,male,Michael Novinetz,90.70,80,85,90,105,110,115,90,115,205,AUS
Australia Day Team Competition,2017-01-29,male,Simon Myers,93.40,-90,-95,-95,-125,-125,125,0,125,0,AUS
Australia Day Team Competition,2017-01-29,male,Clem Rapsey,99.60,60,70,-77,-100,100,-105,70,100,170,AUS
Australia Day Team Competition,2017-01-29,male,Daniel Robinson,100.10,55,60,-70,75,80,90,60,90,150,AUS
