event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
CrossFit Levitate Club Competition,2016-03-19,female,Tegan Kirkpatrick,51.78,40,43,-45,-60,60,63,43,63,106,AUS
CrossFit Levitate Club Competition,2016-03-19,female,Monique Booth,49.66,18,21,24,26,29,32,24,32,56,AUS
CrossFit Levitate Club Competition,2016-03-19,female,Charrae Myers,60.32,58,60,64,78,80,82,64,82,146,AUS
CrossFit Levitate Club Competition,2016-03-19,female,Beth Butt,69.00,-43,43,-50,55,62,65,43,65,108,AUS
CrossFit Levitate Club Competition,2016-03-19,female,Elizabeth Giglio,71.54,25,29,34,41,45,48,34,48,82,AUS
CrossFit Levitate Club Competition,2016-03-19,female,Annaliese Owen,84.68,-45,45,47,55,58,61,47,61,108,AUS
CrossFit Levitate Club Competition,2016-03-19,female,Katie Marriner,78.62,25,28,30,38,42,45,30,45,75,AUS
CrossFit Levitate Club Competition,2016-03-19,female,Nicolette Dunstone,51.10,-45,45,-47,60,-65,65,45,65,110,AUS
CrossFit Levitate Club Competition,2016-03-19,female,Jo Beams,50.80,30,34,36,50,-54,-54,36,50,86,AUS
CrossFit Levitate Club Competition,2016-03-19,female,Lynette Gotts,72.56,30,-34,-34,40,-43,43,30,43,73,AUS
CrossFit Levitate Club Competition,2016-03-19,female,Lyndal Kimpton,86.88,25,28,30,25,,,30,25,55,AUS
CrossFit Levitate Club Competition,2016-03-19,male,Dominic Newman,63.76,-45,-45,-45,54,57,-60,0,57,0,AUS
CrossFit Levitate Club Competition,2016-03-19,male,Jordan Gotts,107.86,75,80,85,95,102,-107,85,102,187,AUS
CrossFit Levitate Club Competition,2016-03-19,male,Shaun Leonard,79.04,75,80,-82,90,-95,-97,80,90,170,AUS
CrossFit Levitate Club Competition,2016-03-19,male,Josh Shepherd,77.46,70,75,-77,-85,85,-90,75,85,160,AUS
CrossFit Levitate Club Competition,2016-03-19,male,Warren Seen,92.42,72,75,-77,96,100,-102,75,100,175,AUS
CrossFit Levitate Club Competition,2016-03-19,male,Jeff Towns,92.86,50,54,-56,76,80,82,54,82,136,AUS
CrossFit Levitate Club Competition,2016-03-19,male,Nathan O'Halloran,98.24,75,-80,80,95,100,105,80,105,185,AUS
