event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WA Eleiko Club Challenge Qualifier,2016-05-07,female,Joan Leong,47.40,-35,40,43,55,58,-65,43,58,101,AUS
WA Eleiko Club Challenge Qualifier,2016-05-07,female,Georgia Cervin,48.60,48,-50,52,60,65,,52,65,117,AUS
WA Eleiko Club Challenge Qualifier,2016-05-07,female,Natasha Giuffe,55.90,27,30,33,37,41,44,33,44,77,AUS
WA Eleiko Club Challenge Qualifier,2016-05-07,female,Rebecca Payne,60.00,58,62,-65,78,-81,82,62,82,144,AUS
WA Eleiko Club Challenge Qualifier,2016-05-07,female,Elizabeth Duguid,66.60,65,-70,70,90,-94,-94,70,90,160,AUS
WA Eleiko Club Challenge Qualifier,2016-05-07,female,Emily Fleay,64.20,35,38,-45,55,60,65,38,65,103,AUS
WA Eleiko Club Challenge Qualifier,2016-05-07,female,Sarah Wignall,104.20,60,64,67,80,85,-90,67,85,152,AUS
WA Eleiko Club Challenge Qualifier,2016-05-07,female,Alecia Lovelock,86.00,53,57,-60,70,75,-78,57,75,132,AUS
WA Eleiko Club Challenge Qualifier,2016-05-07,female,Ella Tomuli-Ah-Kuoi,96.00,40,43,46,50,55,-60,46,55,101,AUS
WA Eleiko Club Challenge Qualifier,2016-05-07,female,Monica Cook,66.00,30,35,-40,40,45,50,35,50,85,AUS
WA Eleiko Club Challenge Qualifier,2016-05-07,female,Cheryl Falconer,65.30,30,-33,33,38,42,-45,33,42,75,AUS
WA Eleiko Club Challenge Qualifier,2016-05-07,female,Storm Falconer,74.40,48,52,55,64,-68,-70,55,64,119,AUS
WA Eleiko Club Challenge Qualifier,2016-05-07,female,Danielle Tuffnell,80.00,40,45,-48,55,60,63,45,63,108,AUS
WA Eleiko Club Challenge Qualifier,2016-05-07,male,Josh Stolton,54.90,68,71,76,90,96,,76,96,172,AUS
