event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Milton Open Club Competition,2015-07-25,female,Laetitia Grice,67.20,43,45,48,60,65,-70,48,65,113,AUS
Milton Open Club Competition,2015-07-25,female,Rachel Nolan,82.60,42,43,45,55,-60,62,45,62,107,AUS
Milton Open Club Competition,2015-07-25,female,Wendy Pakchung,57.25,23,-25,-25,34,35,-37,23,35,58,AUS
Milton Open Club Competition,2015-07-25,female,Marie Brett,62.40,-40,40,41,50,52,54,41,54,95,AUS
Milton Open Club Competition,2015-07-25,female,Fiona Redhead,60.95,38,41,-42,50,52,53,41,53,94,AUS
Milton Open Club Competition,2015-07-25,female,Dani Conn,62.50,-34,34,35,-45,46,48,35,48,83,AUS
Milton Open Club Competition,2015-07-25,female,Kelly Tumata,69.80,-57,57,60,68,70,73,60,73,133,AUS
Milton Open Club Competition,2015-07-25,female,Dianne Mccausland,67.20,51,-54,55,68,71,76,55,76,131,AUS
Milton Open Club Competition,2015-07-25,female,Kylie Smith,68.40,47,-49,50,60,63,65,50,65,115,AUS
Milton Open Club Competition,2015-07-25,female,Leandra Miscamble,69.65,31,33,35,48,50,52,35,52,87,AUS
Milton Open Club Competition,2015-07-25,female,Stephanie Faulkner,76.20,-28,28,-30,36,-38,-38,28,36,64,AUS
Milton Open Club Competition,2015-07-25,male,Anoulack Phousirith,55.80,-75,75,-78,93,-98,-98,75,93,168,AUS
Milton Open Club Competition,2015-07-25,male,Mitchell Eichmann,68.80,82,86,-88,110,-114,-114,86,110,196,AUS
Milton Open Club Competition,2015-07-25,male,James Pakchung,75.60,102,-107,-110,-125,126,130,102,130,232,AUS
Milton Open Club Competition,2015-07-25,male,Thomas Gibson,74.10,70,73,-76,90,95,100,73,100,173,AUS
Milton Open Club Competition,2015-07-25,male,Luke Gardner,93.90,120,-125,-125,155,160,-171,120,160,280,AUS
Milton Open Club Competition,2015-07-25,male,Jackson Solofa,123.50,125,-130,130,155,-160,160,130,160,290,AUS
Milton Open Club Competition,2015-07-25,male,Bobby Sal,80.50,75,-78,-78,85,90,95,75,95,170,AUS
Milton Open Club Competition,2015-07-25,male,Tim Redhead,101.30,80,-85,-85,96,-102,105,80,105,185,AUS
