event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Whitsundays Weightlifting Club Competition,2021-04-24,female,Summer Johns,34.74,15,17,20,23,26,30,20,30,50,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,female,Shakira Newham,48.53,28,31,33,41,44,47,33,47,80,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,female,Alex Falkenmire,54.17,39,-42,-44,-57,57,-61,39,57,96,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,female,Emily Furness,58.46,50,55,-57,65,70,-75,55,70,125,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,female,Laura Macdonald,59.00,40,43,45,48,-50,55,45,55,100,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,female,Ika Ryan,60.65,38,42,46,48,-53,53,46,53,99,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,female,Melissa Tymrakiewicz,62.52,30,32,-35,41,-44,45,32,45,77,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,female,Jorja Knox,59.60,24,-26,26,30,32,-35,26,32,58,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,female,Melissa Thomson,69.95,45,46,48,58,61,-65,48,61,109,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,female,Erin Bryant,66.15,45,48,51,52,57,-62,51,57,108,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,female,Alana Maschke,66.34,37,41,47,50,55,60,47,60,107,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,female,Emily De Rooy,75.10,68,72,-75,95,100,-103,72,100,172,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,female,Tiana Lawton,72.42,48,52,56,65,70,72,56,72,128,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,female,Caitlin Keevers,86.83,50,55,59,68,71,75,59,75,134,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,female,Alexandria Robertson,83.28,35,40,45,45,52,57,45,57,102,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,male,Fedor Roganov,45.90,35,38,-40,45,48,50,38,50,88,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,male,Ben Knox,54.90,25,30,-32,37,-41,41,30,41,71,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,male,Zavier Cranston,44.42,20,23,-26,30,35,38,23,38,61,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,male,Tyson Williams-Allen,58.10,40,45,50,55,60,-65,50,60,110,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,male,Lachlan Watt,61.01,48,53,57,63,67,73,57,73,130,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,male,Troy Briskey,62.20,25,-28,28,30,35,40,28,40,68,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,male,Leon Henderson,70.70,40,45,50,60,65,-70,50,65,115,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,male,Aiden Simkin,78.57,90,96,101,110,115,120,101,120,221,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,male,Bryce Knight,83.41,115,-123,-123,135,-145,-145,115,135,250,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,male,Ty May,84.30,67,70,72,87,91,95,72,95,167,AUS
Whitsundays Weightlifting Club Competition,2021-04-24,male,Lachlan Keevers,113.30,90,95,-101,125,133,-140,95,133,228,AUS
