event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,female,Chelsea Nicoll,47.60,-35,35,-40,45,48,51,35,51,86,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,female,Emily Poles,37.50,15,18,-20,20,23,-25,18,23,41,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,female,Lillian Poles,48.20,20,23,24,25,28,30,24,30,54,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,female,Emma Mccarthy,55.90,30,-33,35,42,46,50,35,50,85,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,female,Lily Wilson,60.70,35,38,-41,47,50,53,38,53,91,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,female,Brooke Davey,68.20,50,52,-54,69,72,74,52,74,126,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,female,Cait Halsey,68.90,35,38,-41,50,53,55,38,55,93,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,female,Leah Hannant,63.30,23,26,28,-28,30,-33,28,30,58,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,female,Gabrielle Mcneill,71.30,53,56,-60,73,77,78,56,78,134,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,female,Allyse Cochrane,73.50,45,-50,-50,55,60,63,45,63,108,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,female,Alyssa Collins,78.70,60,65,-70,80,85,-90,65,85,150,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,female,Kia Taylor,80.00,30,33,-35,43,46,48,33,48,81,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,female,Chelsea Bolitho,54.30,31,33,-35,48,51,-53,33,51,84,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,female,Charlotte Wilson,56.30,23,26,28,40,-43,43,28,43,71,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,female,Leanne Knox,62.80,64,68,70,83,84,87,70,87,157,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,female,Bernadette Porter,59.50,34,-37,-39,44,47,50,34,50,84,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,male,Dillon Fisler,54.30,39,43,-47,47,52,57,43,57,100,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,male,Corey Smith,68.60,64,68,70,87,92,95,70,95,165,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,male,Matthew Warren,76.90,85,90,95,105,110,115,95,115,210,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,male,Nicholas Jackson,74.70,-85,-85,90,110,114,118,90,118,208,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,male,Joshua Ferguson,77.00,88,92,96,104,-110,-110,96,104,200,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,male,Jarred Dickson,75.80,77,-80,83,94,98,102,83,102,185,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,male,Adam Follett,73.50,70,74,-77,92,-96,-98,74,92,166,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,male,Ben Sullivan,84.10,50,55,60,70,-75,80,60,80,140,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,male,Laiton Frisk,91.60,-95,100,107,115,122,126,107,126,233,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,male,Rikki Houpapa,86.40,65,72,-80,102,107,-112,72,107,179,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,male,Mitch Eckford,96.90,80,90,-100,-105,-105,105,90,105,195,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,male,Lee Jones-Fraser,74.90,52,56,60,70,-75,75,60,75,135,AUS
JME Qld Club Challenge Round 2 – Mackay,2015-05-23,male,Nathan Sainsbury,110.00,88,-91,94,108,112,-115,94,112,206,AUS
