event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
ACT State Club Championships,2017-05-13,female,Myfanwy Galloway,59.05,55,58,61,72,76,80,61,80,141,AUS
ACT State Club Championships,2017-05-13,female,Laya Dunn,60.90,50,55,-58,63,68,-72,55,68,123,AUS
ACT State Club Championships,2017-05-13,female,Li-Jan Uera,62.65,47,-51,51,57,61,65,51,65,116,AUS
ACT State Club Championships,2017-05-13,female,Mary Pekin,69.50,22,24,-27,26,28,30,24,30,54,AUS
ACT State Club Championships,2017-05-13,female,Kylie Thompson,74.75,90,93,-95,95,100,105,93,105,198,AUS
ACT State Club Championships,2017-05-13,female,Clare Carey,72.10,52,56,60,74,78,-82,60,78,138,AUS
ACT State Club Championships,2017-05-13,female,Annie Viccars,74.95,57,61,-65,70,74,-80,61,74,135,AUS
ACT State Club Championships,2017-05-13,female,Grace Hayes,81.95,33,36,38,50,55,-60,38,55,93,AUS
ACT State Club Championships,2017-05-13,female,Lucia Lee,89.70,50,53,-57,55,60,-64,53,60,113,AUS
ACT State Club Championships,2017-05-13,female,Ella Jubb,84.90,30,36,40,50,55,-60,40,55,95,AUS
ACT State Club Championships,2017-05-13,male,John Preston,68.20,26,30,-33,36,-40,40,30,40,70,AUS
ACT State Club Championships,2017-05-13,male,Sean Teasdale,82.50,100,-104,-104,118,-122,122,100,122,222,AUS
ACT State Club Championships,2017-05-13,male,Scott Stokes,87.40,68,74,-77,90,96,100,74,100,174,AUS
ACT State Club Championships,2017-05-13,male,Michal Dunski,91.75,-105,105,110,-135,-135,135,110,135,245,AUS
ACT State Club Championships,2017-05-13,male,Dave Nixon,85.90,97,102,-106,120,125,-130,102,125,227,AUS
ACT State Club Championships,2017-05-13,male,James Naylor-Pratt,86.60,85,-90,90,115,-120,124,90,124,214,AUS
ACT State Club Championships,2017-05-13,male,Jen Deng Lee,91.10,80,84,88,92,98,102,88,102,190,AUS
ACT State Club Championships,2017-05-13,male,James Petroni,85.75,83,-86,-88,-105,-105,106,83,106,189,AUS
ACT State Club Championships,2017-05-13,male,Matthew Reynolds,90.95,110,-116,-116,-141,-146,-146,110,0,0,AUS
ACT State Club Championships,2017-05-13,male,Gerard Viccars,93.95,110,113,115,110,115,120,115,120,235,AUS
ACT State Club Championships,2017-05-13,male,Flinders Doyle,99.95,-71,71,74,95,98,-102,74,98,172,AUS
ACT State Club Championships,2017-05-13,male,Nedelin Dimov,100.55,72,76,-80,90,-95,96,76,96,172,AUS
