event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
VWA Open & Masters GP3,2013-07-27,female,Alexandra Martin,60.75,40,42,-44,45,48,50,42,50,92,AUS
VWA Open & Masters GP3,2013-07-27,female,Miranda Hoare,66.60,55,57,59,65,68,71,59,71,130,AUS
VWA Open & Masters GP3,2013-07-27,female,Rochelle Fenech,64.90,47,-52,52,-65,65,68,52,68,120,AUS
VWA Open & Masters GP3,2013-07-27,female,Hannah Weatherly,66.45,45,48,-50,60,-63,64,48,64,112,AUS
VWA Open & Masters GP3,2013-07-27,female,Kettie Hewett,64.75,-35,35,38,50,56,61,38,61,99,AUS
VWA Open & Masters GP3,2013-07-27,female,Abby Dolphin,67.15,35,38,-41,50,55,-57,38,55,93,AUS
VWA Open & Masters GP3,2013-07-27,female,Katherine Russell,76.10,25,28,31,28,31,34,31,34,65,AUS
VWA Open & Masters GP3,2013-07-27,female,Vivian Lee,47.90,54,57,-59,68,72,77,57,77,134,AUS
VWA Open & Masters GP3,2013-07-27,male,Lachlan Robinson,49.75,45,48,50,56,59,61,50,61,111,AUS
VWA Open & Masters GP3,2013-07-27,male,Simon Obery,66.90,-65,-70,70,85,90,-95,70,90,160,AUS
VWA Open & Masters GP3,2013-07-27,male,Christopher Reichler,75.50,-60,60,-65,60,-65,68,60,68,128,AUS
VWA Open & Masters GP3,2013-07-27,male,Charlie Woodward,75.55,55,-60,-60,63,67,-70,55,67,122,AUS
VWA Open & Masters GP3,2013-07-27,male,Ken Babington,81.05,90,95,100,110,-115,120,100,120,220,AUS
VWA Open & Masters GP3,2013-07-27,male,Paul Tofari,83.45,82,86,90,115,120,126,90,126,216,AUS
VWA Open & Masters GP3,2013-07-27,male,Rafael Marini,84.95,80,85,90,105,110,115,90,115,205,AUS
VWA Open & Masters GP3,2013-07-27,male,Jay Nicoll,88.55,-105,-107,107,130,135,-140,107,135,242,AUS
VWA Open & Masters GP3,2013-07-27,male,Josh West,92.75,73,77,-80,90,95,-98,77,95,172,AUS
VWA Open & Masters GP3,2013-07-27,male,Chris Alfredson,87.40,-65,-65,-65,80,87,-91,0,87,0,AUS
VWA Open & Masters GP3,2013-07-27,male,Ned Weatherly,95.65,65,72,75,73,84,-91,75,84,159,AUS
VWA Open & Masters GP3,2013-07-27,male,Alexander Rofe,105.30,78,83,86,95,-100,100,86,100,186,AUS
VWA Open & Masters GP3,2013-07-27,male,David Holt,72.15,55,60,65,75,80,-90,65,80,145,AUS
VWA Open & Masters GP3,2013-07-27,male,Wayne Billings,72.55,50,55,-60,70,75,80,55,80,135,AUS
VWA Open & Masters GP3,2013-07-27,male,Goran Vukojevic,75.75,-72,-72,72,91,-96,96,72,96,168,AUS
VWA Open & Masters GP3,2013-07-27,male,Chris Holt,77.00,-45,45,,65,,,45,65,110,AUS
VWA Open & Masters GP3,2013-07-27,male,Euan Warren,83.05,-87,87,-95,110,115,121,87,121,208,AUS
VWA Open & Masters GP3,2013-07-27,male,Anthony Cutajar,82.35,80,85,-90,105,110,115,85,115,200,AUS
VWA Open & Masters GP3,2013-07-27,male,John Clow,87.55,70,74,76,97,101,,76,101,177,AUS
VWA Open & Masters GP3,2013-07-27,male,Bryan Leech,84.15,65,70,75,90,95,100,75,100,175,AUS
VWA Open & Masters GP3,2013-07-27,male,Frank Parsons,87.65,45,48,50,65,70,-74,50,70,120,AUS
VWA Open & Masters GP3,2013-07-27,male,Ashley Kent,99.75,70,76,80,90,96,101,80,101,181,AUS
