event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
North Queensland Open,2016-03-12,female,Ella Jackson,47.90,-38,38,40,45,49,53,40,53,93,AUS
North Queensland Open,2016-03-12,female,Melanie King,47.00,35,37,-40,43,46,-50,37,46,83,AUS
North Queensland Open,2016-03-12,female,Emily Hinschen,29.80,15,17,18,23,25,27,18,27,45,AUS
North Queensland Open,2016-03-12,female,Emily Poles,42.00,18,20,-22,21,24,-27,20,24,44,AUS
North Queensland Open,2016-03-12,female,Lily Wilson,58.00,39,41,-43,49,-52,52,41,52,93,AUS
North Queensland Open,2016-03-12,female,Lillian Poles,55.30,25,27,29,32,35,38,29,38,67,AUS
North Queensland Open,2016-03-12,female,Jasmine Fuhlbohm,67.20,30,34,36,-43,43,47,36,47,83,AUS
North Queensland Open,2016-03-12,female,Sherida Wood,67.40,33,34,-36,43,-45,46,34,46,80,AUS
North Queensland Open,2016-03-12,female,Cassandra Mchutchon,57.00,45,48,51,55,62,-67,51,62,113,AUS
North Queensland Open,2016-03-12,female,Bernadette Porter,59.90,35,-38,38,47,50,-52,38,50,88,AUS
North Queensland Open,2016-03-12,female,Leanne Knox,66.40,65,68,-70,85,88,-91,68,88,156,AUS
North Queensland Open,2016-03-12,female,Meagan Wellby,71.00,45,48,50,65,-68,68,50,68,118,AUS
North Queensland Open,2016-03-12,male,Dillon Fisler,58.80,-46,46,50,53,58,63,50,63,113,AUS
North Queensland Open,2016-03-12,male,Dean Fuhlbohm,66.60,50,54,58,60,-65,65,58,65,123,AUS
North Queensland Open,2016-03-12,male,Nicholas Jackson,76.50,-95,95,-100,125,-130,-130,95,125,220,AUS
North Queensland Open,2016-03-12,male,Corey Smith,70.10,-73,73,-78,-90,,,73,0,0,AUS
North Queensland Open,2016-03-12,male,Joshua Ferguson,80.00,94,98,-102,116,122,-128,98,122,220,AUS
North Queensland Open,2016-03-12,male,Dean Callaghan,83.60,65,70,75,90,95,-100,75,95,170,AUS
North Queensland Open,2016-03-12,male,Ben Sullivan,84.80,60,64,68,80,-85,85,68,85,153,AUS
North Queensland Open,2016-03-12,male,Patrick Nastasi,85.90,87,91,97,115,-120,120,97,120,217,AUS
North Queensland Open,2016-03-12,male,Benjamin Newman,71.00,55,60,-65,70,75,80,60,80,140,AUS
North Queensland Open,2016-03-12,male,Tony Lisciandro,73.30,-68,68,-71,88,-91,-93,68,88,156,AUS
