event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 2 – Milton,2017-06-17,female,Ella Park,34.95,13,14,15,15,17,18,15,18,33
JME Qld Club Challenge Round 2 – Milton,2017-06-17,female,Merryn Hillhouse,53.55,31,32,33,41,43,44,33,44,77
JME Qld Club Challenge Round 2 – Milton,2017-06-17,female,Hannah Collins,55.55,32,34,36,42,45,47,36,47,83
JME Qld Club Challenge Round 2 – Milton,2017-06-17,female,Fiona Redhead,62.65,47,49,50,60,63,66,50,66,116
JME Qld Club Challenge Round 2 – Milton,2017-06-17,female,Marie Brett,59.95,37,38,39,52,53,-54,39,53,92
JME Qld Club Challenge Round 2 – Milton,2017-06-17,female,Wendy Pakchung,60.45,-24,24,25,34,36,-37,25,36,61
JME Qld Club Challenge Round 2 – Milton,2017-06-17,female,Katherine Redhead,67.00,50,-53,-55,64,-67,67,50,67,117
JME Qld Club Challenge Round 2 – Milton,2017-06-17,male,Angelica Hinchman,67.70,48,51,-54,65,-70,-70,51,65,116
JME Qld Club Challenge Round 2 – Milton,2017-06-17,female,Claire Park,82.60,33,34,-35,42,44,47,34,47,81
JME Qld Club Challenge Round 2 – Milton,2017-06-17,male,William Park,41.40,15,16,17,20,21,23,17,23,40
JME Qld Club Challenge Round 2 – Milton,2017-06-17,male,Mitchell Eichmann,77.00,100,106,110,135,140,-142,110,140,250
JME Qld Club Challenge Round 2 – Milton,2017-06-17,male,Ben Park,80.00,76,80,83,95,100,-105,83,100,183
JME Qld Club Challenge Round 2 – Milton,2017-06-17,male,James Pakchung,83.85,85,90,95,115,120,122,95,122,217
JME Qld Club Challenge Round 2 – Milton,2017-06-17,male,Jamie French,86.40,68,74,77,94,97,100,77,100,177
JME Qld Club Challenge Round 2 – Milton,2017-06-17,male,Michael Dunne,97.55,100,105,-109,115,-120,120,105,120,225
JME Qld Club Challenge Round 2 – Milton,2017-06-17,male,Tim Redhead,104.20,75,80,85,90,100,105,85,105,190
