event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Memorial Day Open Competition,2018-11-24,female,Ailsa Seaton,54.40,59,61,-65,78,-81,82,61,82,143,AUS
Memorial Day Open Competition,2018-11-24,female,Katie Yilmaz,50.65,42,46,-51,55,60,-65,46,60,106,AUS
Memorial Day Open Competition,2018-11-24,female,Lady Seeto,59.00,-66,66,70,88,91,-95,70,91,161,AUS
Memorial Day Open Competition,2018-11-24,female,Carolyn Lacey,55.25,45,48,-51,56,60,65,48,65,113,AUS
Memorial Day Open Competition,2018-11-24,female,Charlotte Fladgate,58.35,-54,-56,-56,,,,0,0,0,AUS
Memorial Day Open Competition,2018-11-24,female,Verity Park,63.80,57,-61,-63,77,81,84,57,84,141,AUS
Memorial Day Open Competition,2018-11-24,female,Tyneesha Kerr,63.70,-56,57,60,-70,75,77,60,77,137,AUS
Memorial Day Open Competition,2018-11-24,female,Vanessa Kerr,69.50,60,65,-71,85,-90,-90,65,85,150,AUS
Memorial Day Open Competition,2018-11-24,female,Nicky Lucas,66.95,45,48,-50,54,58,61,48,61,109,AUS
Memorial Day Open Competition,2018-11-24,female,Lisa Mcgavern,69.40,30,35,40,50,54,56,40,56,96,AUS
Memorial Day Open Competition,2018-11-24,female,Erika Grossi,69.35,-70,70,73,-78,-82,-82,73,0,0,AUS
Memorial Day Open Competition,2018-11-24,female,Emily Metcalf,80.20,55,-60,-62,80,85,-89,55,85,140,AUS
Memorial Day Open Competition,2018-11-24,female,Dimitra Tsiliaskopoulos,86.00,75,-78,-78,96,-101,-101,75,96,171,AUS
Memorial Day Open Competition,2018-11-24,female,Ashlee Robertson,83.65,50,55,-58,68,72,76,55,76,131,AUS
Memorial Day Open Competition,2018-11-24,female,Emma Wilson,83.10,47,52,-56,67,71,-75,52,71,123,AUS
Memorial Day Open Competition,2018-11-24,female,Cherina Rajeevan,86.75,30,33,-37,33,40,46,33,46,79,AUS
