event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Cairns Green Ants Open Club Competition,2016-12-17,female,Rebecca Jakubovsky,57.95,-54,-56,-56,71,-73,-73,0,71,0,AUS
Cairns Green Ants Open Club Competition,2016-12-17,female,Tennille Falappi,60.80,52,57,-61,-74,74,-77,57,74,131,AUS
Cairns Green Ants Open Club Competition,2016-12-17,female,Yee Ling Tay,62.50,40,45,47,50,55,-60,47,55,102,AUS
Cairns Green Ants Open Club Competition,2016-12-17,male,Max Toller,44.85,30,-33,33,43,47,-50,33,47,80,AUS
Cairns Green Ants Open Club Competition,2016-12-17,male,Dion Kristens,68.25,75,79,82,-101,103,-108,82,103,185,AUS
Cairns Green Ants Open Club Competition,2016-12-17,male,Jose De Jesus,68.25,70,-75,75,90,95,-100,75,95,170,AUS
Cairns Green Ants Open Club Competition,2016-12-17,male,Thomas Sweeney,65.55,50,-55,55,-75,-75,-75,55,0,0,AUS
Cairns Green Ants Open Club Competition,2016-12-17,male,David De Rose,71.60,105,,,131,,,105,131,236,AUS
Cairns Green Ants Open Club Competition,2016-12-17,male,Justice Fletcher,78.95,100,103,105,125,130,132,105,132,237,AUS
Cairns Green Ants Open Club Competition,2016-12-17,male,Andrew Wright,84.15,75,82,-86,100,106,-111,82,106,188,AUS
Cairns Green Ants Open Club Competition,2016-12-17,male,Mitchell Clenton,79.75,-65,-70,-70,75,80,-85,60,80,140,AUS
Cairns Green Ants Open Club Competition,2016-12-17,male,James Mildren,99.00,-75,-75,75,95,98,-100,75,98,173,AUS
