event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2020 Qld Club Challenge - Milton - Round 2,2020-07-24,female,Megan Smart,54.53,35,-37,37,50,-53,54,37,54,91
2020 Qld Club Challenge - Milton - Round 2,2020-07-24,female,Katie Ward,58.65,44,-46,47,57,60,-63,47,60,107
2020 Qld Club Challenge - Milton - Round 2,2020-07-24,female,Jessica Brouff,58.59,39,41,43,48,51,-53,43,51,94
2020 Qld Club Challenge - Milton - Round 2,2020-07-24,female,Merryn Hillhouse,56.47,32,-34,-34,43,45,-46,32,45,77
2020 Qld Club Challenge - Milton - Round 2,2020-07-24,female,Patrizia Cocchis,57.07,27,29,-30,-38,38,40,29,40,69
2020 Qld Club Challenge - Milton - Round 2,2020-07-24,female,Aisling Scott,70.22,-55,-55,55,65,70,73,55,73,128
2020 Qld Club Challenge - Milton - Round 2,2020-07-24,female,Sarah Beitel,71.54,38,40,44,45,50,-55,44,50,94
2020 Qld Club Challenge - Milton - Round 2,2020-07-24,female,Claylia Ward,80.18,26,29,-31,-33,33,36,29,36,65
2020 Qld Club Challenge - Milton - Round 2,2020-07-24,male,Will Chandler,49.57,37,40,42,46,49,-51,42,49,91
2020 Qld Club Challenge - Milton - Round 2,2020-07-24,male,Leo Lark,77.82,120,-123,-126,155,160,165,120,165,285
2020 Qld Club Challenge - Milton - Round 2,2020-07-24,male,David Bock,87.22,90,95,-100,-110,110,115,95,115,210
2020 Qld Club Challenge - Milton - Round 2,2020-07-24,male,Jonathan Easton,81.91,57,60,65,75,80,-85,65,80,145
2020 Qld Club Challenge - Milton - Round 2,2020-07-24,male,David Doedens,82.19,45,50,55,65,-70,70,55,70,125
2020 Qld Club Challenge - Milton - Round 2,2020-07-24,male,Zane Chapman,96.26,74,78,81,95,100,-105,81,100,181
2020 Qld Club Challenge - Milton - Round 2,2020-07-24,male,Tim Redhead,103.73,85,90,93,110,115,-120,93,115,208
2020 Qld Club Challenge - Milton - Round 2,2020-07-24,male,Adrian Lamond,110.72,-85,92,100,130,139,0,100,139,239
