event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Bendigo Open,2019-11-09,female,Anita Durlik,53.60,55,59,62,64,68,-72,62,68,130,AUS
Bendigo Open,2019-11-09,female,Alyssa Pigram,55.00,38,40,42,44,46,48,42,48,90,AUS
Bendigo Open,2019-11-09,female,Taylah Boston,62.85,44,48,51,52,57,60,51,60,111,AUS
Bendigo Open,2019-11-09,female,Simone Thompson,68.50,57,60,-62,70,-75,75,60,75,135,AUS
Bendigo Open,2019-11-09,female,Rebecca Pankhurst,67.70,53,56,-59,68,-72,-74,56,68,124,AUS
Bendigo Open,2019-11-09,female,Carly Whalen,74.70,44,48,51,53,58,61,51,61,112,AUS
Bendigo Open,2019-11-09,female,Meredith Hodder,86.25,50,53,55,60,-63,63,55,63,118,AUS
Bendigo Open,2019-11-09,female,Katie Blunden,97.75,62,67,70,80,85,90,70,90,160,AUS
Bendigo Open,2019-11-09,female,Jodie Lake,94.80,55,58,62,70,75,77,62,77,139,AUS
Bendigo Open,2019-11-09,male,Joel Wood,49.15,56,-60,-61,68,-72,72,56,72,128,AUS
Bendigo Open,2019-11-09,male,David Holt,69.20,55,60,-65,75,80,-85,60,80,140,AUS
Bendigo Open,2019-11-09,male,Adam Waleryszek,79.00,83,-85,86,109,112,-115,86,112,198,AUS
Bendigo Open,2019-11-09,male,Hayden Trew,80.50,73,77,80,90,95,-100,80,95,175,AUS
Bendigo Open,2019-11-09,male,Justin Hargreaves,80.95,61,-68,68,-80,80,86,68,86,154,AUS
Bendigo Open,2019-11-09,male,Matthew Martin,84.25,90,95,-100,-108,108,-116,95,108,203,AUS
Bendigo Open,2019-11-09,male,Hugh Whalen,87.90,40,,,95,100,105,40,105,145,AUS
Bendigo Open,2019-11-09,male,Chris Holt,82.90,31,,,41,,,31,41,72,AUS
Bendigo Open,2019-11-09,male,Joshua Ward,92.95,100,105,-110,130,140,-150,105,140,245,AUS
Bendigo Open,2019-11-09,male,Matthew Lakey,92.95,62,68,70,80,90,-96,70,90,160,AUS
