event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 3 – Milton,2017-09-16,female,Victoria Lyons,46.30,24,26,-27,30,32,34,26,34,60,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,female,Ella Park,35.30,13,14,15,16,-17,17,15,17,32,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,female,Merryn Hillhouse,54.90,29,31,-33,40,41,43,31,43,74,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,female,Julie Hind,62.60,61,63,-65,73,-75,75,63,75,138,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,female,Priscilla Cerqueira,62.90,37,40,43,52,55,58,43,58,101,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,female,Claudia West,59.60,35,37,40,50,54,56,40,56,96,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,female,Diana Loy,60.90,45,50,52,65,-70,70,52,70,122,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,female,Fiona Redhead,62.30,48,-50,-50,63,65,67,48,67,115,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,female,Annie Brown,68.40,60,63,65,76,78,80,65,80,145,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,female,Crystle Gambetta,64.50,50,-54,55,62,68,71,55,71,126,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,female,Stephanie Faulkner,68.30,28,-29,29,35,37,39,29,39,68,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,female,Jenny Mccubbin,74.60,30,33,35,45,48,-50,35,48,83,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,female,Constance Beckingham,74.10,-29,30,-31,39,41,42,30,42,72,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,male,Graham Walker,59.70,-66,66,70,85,-90,90,70,90,160,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,male,Matthew Eichmann,61.90,65,70,-75,80,85,88,70,88,158,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,male,Rhys Collins,76.80,85,90,-95,105,110,115,90,115,205,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,male,Luis Umana,73.00,52,-57,60,-73,77,81,60,81,141,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,male,Mitchell Eichmann,79.60,103,108,111,125,132,137,111,137,248,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,male,Jonathan Pakchung,80.20,107,113,115,126,132,-138,115,132,247,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,male,James Pakchung,82.00,-90,-95,95,110,115,120,95,120,215,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,male,Neree Croteau,83.80,63,67,-71,80,85,-90,67,85,152,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,male,Jamie French,86.80,70,75,78,95,98,101,78,101,179,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,male,Alex Eviston,92.90,-82,82,86,115,120,-125,86,120,206,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,male,Michael Dunne,96.30,103,106,109,125,130,133,109,133,242,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,male,Joshua Davies,96.30,57,61,63,68,70,73,63,73,136,AUS
JME Qld Club Challenge Round 3 – Milton,2017-09-16,male,Tim Redhead,102.80,80,85,90,110,113,116,90,116,206,AUS
