event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Qld Club Challenge Round 3 – Stay True,2016-08-13,female,Jemma Cowper,52.80,38,40,43,53,56,59,43,59,102
Qld Club Challenge Round 3 – Stay True,2016-08-13,female,Carley Odonnell,51.85,15,17,20,23,26,29,20,29,49
Qld Club Challenge Round 3 – Stay True,2016-08-13,female,Ella Taylor,50.50,16,18,20,20,23,25,20,25,45
Qld Club Challenge Round 3 – Stay True,2016-08-13,female,Kailea Winn,63.60,48,50,52,65,68,-70,52,68,120
Qld Club Challenge Round 3 – Stay True,2016-08-13,female,Hope Ward,68.90,29,31,33,38,41,45,33,45,78
Qld Club Challenge Round 3 – Stay True,2016-08-13,female,Kirra Chandler,66.85,22,25,27,30,32,-35,27,32,59
Qld Club Challenge Round 3 – Stay True,2016-08-13,female,Laura Keldoulis,71.40,35,38,40,44,47,50,40,50,90
Qld Club Challenge Round 3 – Stay True,2016-08-13,female,Cristelle Jones,65.40,33,35,38,42,45,48,38,48,86
Qld Club Challenge Round 3 – Stay True,2016-08-13,female,Telia Dennis,91.95,36,39,41,50,-53,53,41,53,94
Qld Club Challenge Round 3 – Stay True,2016-08-13,female,Kimberley King,100.05,30,33,35,37,40,42,35,42,77
Qld Club Challenge Round 3 – Stay True,2016-08-13,male,Joey Collins,93.55,108,110,113,140,-144,145,113,145,258
Qld Club Challenge Round 3 – Stay True,2016-08-13,male,Graeme Rousseau,112.30,85,89,93,110,115,120,93,120,213
