event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WWA Open Competition / End of Year Function,2017-12-03,female,Crystal Oliver,74.15,-45,-45,45,55,60,-65,45,60,105,AUS
WWA Open Competition / End of Year Function,2017-12-03,female,Grace Morrison,74.10,35,37,39,42,45,48,39,48,87,AUS
WWA Open Competition / End of Year Function,2017-12-03,female,Danielle Waller,84.60,45,50,-53,55,60,63,50,63,113,AUS
WWA Open Competition / End of Year Function,2017-12-03,female,Laura Brittain,86.70,63,66,68,85,88,92,68,92,160,AUS
WWA Open Competition / End of Year Function,2017-12-03,female,Ella Tomuli-Ah-Kuoi,99.00,60,63,66,75,-78,-78,66,75,141,AUS
WWA Open Competition / End of Year Function,2017-12-03,female,Marnike Swanepoel,91.50,35,38,40,45,-50,50,40,50,90,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Lachlan Turton,46.00,26,28,30,37,40,43,30,43,73,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Noah Russell,50.70,25,28,30,35,-38,-38,30,35,65,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,William Burrell,42.55,16,19,-21,25,27,30,19,30,49,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Tavian Porter,42.05,18,20,-22,20,22,24,20,24,44,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Jacob Stanesby,25.95,7,9,11,10,13,16,11,16,27,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Oliver Saxton,60.70,55,60,-63,70,-75,75,60,75,135,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Adam Mcwhinnie,57.65,15,18,20,25,28,30,20,30,50,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Rourke Turton,68.25,70,74,77,88,-94,94,77,94,171,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Jett Hoover,66.10,18,19,20,28,30,-35,20,30,50,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Victor Liang,68.70,75,81,83,100,106,110,83,110,193,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Zachary Oliver,74.30,70,75,-80,105,-110,115,75,115,190,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Matthew Heenan,74.75,50,-55,-55,60,65,-68,50,65,115,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Yosuke Kotani,75.15,67,71,-75,90,95,100,71,100,171,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Nick Difabio,81.30,-120,120,125,150,157,162,125,162,287,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Kelvin Hall,82.30,92,-96,-96,110,115,-118,92,115,207,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Thomas Moore,79.25,55,60,-65,80,-90,-90,60,80,140,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Mathias Tomuli-Ah-Kuoi,83.20,40,45,50,52,56,62,50,62,112,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Dusty Miller,83.60,80,-82,83,98,-101,-102,83,98,181,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,James Naylor-Pratt,93.00,92,97,102,125,130,135,102,135,237,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Stanislav Glubokovkskikh,89.65,79,82,85,-102,103,106,85,106,191,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Kaya Symon,90.65,45,50,55,70,75,-80,55,75,130,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Brendan Kennedy,89.15,80,83,86,102,106,112,86,112,198,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Derek D'Mellow,92.15,65,72,-75,95,102,104,72,104,176,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Craig Burrows,89.10,50,-55,-60,70,75,80,50,80,130,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Raido Ruven,103.90,116,-122,122,160,165,-177,122,165,287,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Antony Usmar,104.50,120,125,-128,155,-160,160,125,160,285,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Russell Ludt,97.20,118,123,-126,145,-150,-150,123,145,268,AUS
WWA Open Competition / End of Year Function,2017-12-03,male,Jake Williams,97.30,90,95,-100,110,115,-120,95,115,210,AUS
