event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,female,Socheata Be,53.95,68,72,75,85,-90,-90,75,85,160,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,female,Samantha Koski,57.45,47,52,55,60,65,-68,55,65,120,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,female,Jai Watson,56.30,35,37,40,50,-55,55,40,55,95,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,female,Jessica Partridge,62.50,-55,55,58,73,-76,76,58,76,134,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,female,Pippa Shaw,61.95,55,58,-61,68,71,74,58,74,132,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,female,Antheea Borch,59.45,33,36,-40,48,50,-52,36,50,86,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,female,Andrea De Souza,64.00,40,43,-47,50,55,58,43,58,101,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,female,Linda Caminiti,63.95,30,36,38,45,50,-54,38,50,88,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,female,Claire Campbell,72.55,37,40,-45,50,55,60,40,60,100,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,female,Emma Keogh,81.05,57,60,63,70,75,80,63,80,143,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,female,Sonia De Rose,70.10,35,40,42,50,55,58,42,58,100,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,male,Ben Frazer,61.65,-65,-65,65,80,82,85,65,85,150,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,male,Ian Creighton,67.35,70,75,77,97,102,105,77,105,182,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,male,Ravshanbek Gulyamov,76.70,120,130,133,-150,150,-155,133,150,283,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,male,Paulo Magistrado,76.75,105,-110,-110,135,140,-145,105,140,245,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,male,Patrick Inglis,71.60,-102,102,-107,112,117,121,102,121,223,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,male,Jordan Bender,75.35,90,95,-101,110,115,-120,95,115,210,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,male,Oscar Meerman,76.35,80,82,-90,105,108,-110,82,108,190,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,male,Kieran Hogan,83.65,100,107,110,125,132,-138,110,132,242,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,male,Toby Ferrucci,80.35,95,100,-105,120,125,-130,100,125,225,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,male,Jonathon Toh,77.30,75,80,-85,105,-110,110,80,110,190,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,male,Jules Burgemeestre,90.60,90,95,-100,110,115,121,95,121,216,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,male,Trent Jones,86.55,-90,90,95,-115,-115,115,95,115,210,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,male,Tom Haag,91.50,82,87,-93,97,102,108,87,108,195,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,male,Zac Grgurevic,97.30,130,-137,-137,160,-167,172,130,172,302,AUS
VWA Crossfit Team Challenge and U23 Invitational Event,2012-12-08,male,Joshua Quinn,109.85,125,130,135,160,167,,135,167,302,AUS
