event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 4 – CQ Mavericks,2015-10-31,female,Lucy Manion,51.40,-37,-37,37,42,45,48,37,48,85,AUS
JME Qld Club Challenge Round 4 – CQ Mavericks,2015-10-31,female,Tia-Clair Orr,60.60,82,-84,-84,102,105,107,82,107,189,AUS
JME Qld Club Challenge Round 4 – CQ Mavericks,2015-10-31,female,Emma Chadwick,60.20,40,42,45,55,58,61,45,61,106,AUS
JME Qld Club Challenge Round 4 – CQ Mavericks,2015-10-31,female,Sarah Price,58.50,35,37,-39,-50,50,-55,37,50,87,AUS
JME Qld Club Challenge Round 4 – CQ Mavericks,2015-10-31,female,Maddison Black,68.40,57,61,-63,75,78,-81,61,78,139,AUS
JME Qld Club Challenge Round 4 – CQ Mavericks,2015-10-31,female,Angie Arnold,63.70,50,-53,-53,60,63,-66,50,63,113,AUS
JME Qld Club Challenge Round 4 – CQ Mavericks,2015-10-31,female,Erin Georgeson,74.80,68,70,73,88,92,-95,73,92,165,AUS
JME Qld Club Challenge Round 4 – CQ Mavericks,2015-10-31,female,Chloe Learmont,70.30,48,51,-55,75,78,-81,51,78,129,AUS
JME Qld Club Challenge Round 4 – CQ Mavericks,2015-10-31,male,David Capill,74.40,90,95,100,120,124,126,100,126,226,AUS
JME Qld Club Challenge Round 4 – CQ Mavericks,2015-10-31,male,Sean O'Neill,71.50,-83,83,-90,100,105,-110,83,105,188,AUS
JME Qld Club Challenge Round 4 – CQ Mavericks,2015-10-31,male,Callum Mayfield,93.10,82,-84,-87,100,-105,-105,82,100,182,AUS
JME Qld Club Challenge Round 4 – CQ Mavericks,2015-10-31,male,Bradley Hill,83.20,55,58,-61,-90,-95,96,58,96,154,AUS
