event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
ACT State Competition - World Qualifier,2014-09-20,female,Olivia D'souza,52.60,30,32,34,43,45,47,34,47,81,AUS
ACT State Competition - World Qualifier,2014-09-20,female,Jia Lee,50.90,-33,33,-35,40,42,44,33,44,77,AUS
ACT State Competition - World Qualifier,2014-09-20,female,Kathleen Cross,56.80,47,49,-51,65,68,71,49,71,120,AUS
ACT State Competition - World Qualifier,2014-09-20,female,Laya Dunn,56.40,43,-46,47,53,-56,-56,47,53,100,AUS
ACT State Competition - World Qualifier,2014-09-20,female,Prue Teasdale,67.50,40,-43,-45,52,-57,-58,40,52,92,AUS
ACT State Competition - World Qualifier,2014-09-20,female,Kylie Thompson,75.00,85,-90,90,95,100,,90,100,190,AUS
ACT State Competition - World Qualifier,2014-09-20,female,Ceilidh Armer,72.00,35,-38,38,45,48,51,38,51,89,AUS
ACT State Competition - World Qualifier,2014-09-20,female,Philippa Woonton,76.70,58,-64,-67,77,84,-90,58,84,142,AUS
ACT State Competition - World Qualifier,2014-09-20,female,Gemma O'Brien,85.00,50,54,57,68,70,73,57,73,130,AUS
ACT State Competition - World Qualifier,2014-09-20,female,Wendy Day,60.10,25,28,-31,35,38,-40,28,38,66,AUS
ACT State Competition - World Qualifier,2014-09-20,female,Kathryn Shaw,63.00,-54,-54,-54,,,,0,0,0,AUS
ACT State Competition - World Qualifier,2014-09-20,female,Penelope Hatfield,66.40,-40,-40,42,48,50,52,42,52,94,AUS
ACT State Competition - World Qualifier,2014-09-20,female,Jennifer Zeven,90.30,45,47,-51,65,67,69,47,69,116,AUS
ACT State Competition - World Qualifier,2014-09-20,male,Kanakai Reibelt,36.80,25,28,-31,34,-36,40,28,40,68,AUS
ACT State Competition - World Qualifier,2014-09-20,male,Tim Pargeter,67.30,-60,-60,60,80,86,93,60,93,153,AUS
ACT State Competition - World Qualifier,2014-09-20,male,Chris Pricsina,75.80,85,89,-92,105,109,-112,89,109,198,AUS
ACT State Competition - World Qualifier,2014-09-20,male,John Parr,75.40,64,68,-71,91,97,102,68,102,170,AUS
ACT State Competition - World Qualifier,2014-09-20,male,Kai Longley,75.30,57,61,-64,77,81,85,61,85,146,AUS
ACT State Competition - World Qualifier,2014-09-20,male,Sean Teasdale,76.20,-100,-100,100,-125,-128,-128,100,0,0,AUS
ACT State Competition - World Qualifier,2014-09-20,male,Andrew Kershaw,83.50,-75,-77,77,95,100,103,77,103,180,AUS
ACT State Competition - World Qualifier,2014-09-20,male,Wayne Berry,90.50,100,104,-108,128,133,-135,104,133,237,AUS
ACT State Competition - World Qualifier,2014-09-20,male,Johnathon Fewson,99.70,95,98,107,133,138,-142,107,138,245,AUS
ACT State Competition - World Qualifier,2014-09-20,male,Samuel Dobb,97.10,80,85,-88,100,107,112,85,112,197,AUS
ACT State Competition - World Qualifier,2014-09-20,male,Matthew Batley,98.10,70,-75,75,85,90,95,75,95,170,AUS
ACT State Competition - World Qualifier,2014-09-20,male,Luke Mccaughey,120.70,-40,43,47,50,53,60,47,60,107,AUS
ACT State Competition - World Qualifier,2014-09-20,male,Shannon George,67.30,58,-62,-62,72,76,79,58,79,137,AUS
ACT State Competition - World Qualifier,2014-09-20,male,John Preston,68.90,30,35,-37,43,-47,47,35,47,82,AUS
ACT State Competition - World Qualifier,2014-09-20,male,Wayne Hunt,85.60,-35,35,-38,45,48,52,35,52,87,AUS
ACT State Competition - World Qualifier,2014-09-20,male,Mark Stubbs,98.60,-96,96,-102,110,115,120,96,120,216,AUS
ACT State Competition - World Qualifier,2014-09-20,male,John Reynolds,101.60,50,52,-53,-66,67,69,52,69,121,AUS
