event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Piper Goodwin,47.96,22,24,26,30,33,35,26,35,61
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,javiera Henriquez,51.97,28,-30,30,40,41,43,30,43,73
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Lucy Hutchings,50.83,26,29,-31,35,38,40,29,40,69
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Ellen Willis,57.48,38,40,42,52,54,56,42,56,98
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Julie Hind,62.70,63,65,66,74,78,-80,66,78,144
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Sarah Winter,61.70,-30,30,-32,38,40,-41,30,40,70
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Fiona Redhead,62.72,47,49,-51,63,65,-67,49,65,114
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Marie Brett,61.19,-35,35,36,-50,50,51,36,51,87
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Kristin Esler,62.72,27,-29,-29,34,-36,37,27,37,64
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Annie Redhead,67.89,64,66,68,84,-87,-87,68,84,152
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Katherine Redhead,68.56,50,-53,53,65,-70,-70,53,65,118
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Zoe Goodwin,68.55,33,35,36,42,-45,45,36,45,81
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Kelly Tumata,74.97,50,52,54,60,62,65,54,65,119
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Liz Cain,71.86,30,32,33,-40,40,42,33,42,75
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Robyn Morgan,78.90,54,57,59,74,77,79,59,79,138
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Belinda Lingane,80.77,32,36,39,42,45,49,39,49,88
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Claire Park,85.54,36,-37,-37,-46,46,-48,36,46,82
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Chloe Langbroek,77.56,36,38,41,46,49,52,41,52,93
Uesaka QLD Club Challenge and League Round 2,2018-06-23,female,Sophie Delmonte,78.41,26,29,-31,32,35,38,29,38,67
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Will Chandler,36.79,17,19,21,20,22,24,21,24,45
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Blake Armitage,63.32,80,-85,85,100,110,-120,85,110,195
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Garrith Chandler,77.37,-65,65,-70,90,95,-98,65,95,160
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,James Pakchung,79.51,100,105,-110,125,-128,0,105,125,230
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Rhys Collins,82.40,93,96,100,120,124,-127,100,124,224
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Dayn Sorensen,83.50,85,95,104,110,116,-121,104,116,220
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,John Dore,83.44,-50,50,55,70,75,78,55,78,133
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Bobby Johnson,98.39,85,91,96,110,120,125,96,125,221
Uesaka QLD Club Challenge and League Round 2,2018-06-23,male,Thomas Hutchings,105.40,55,62,66,70,75,80,66,80,146
