event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,female,Lucy Bongiovanni,53.70,40,-45,-48,50,,,40,50,90,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,female,Rachel Goodman,63.00,-73,-73,73,93,97,101,73,101,174,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,female,Erin Gubatanga,68.20,-57,57,60,68,-71,71,60,71,131,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,female,Nicky Cummins,68.20,-57,57,59,68,70,-73,59,70,129,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,female,Catriona Veitch,66.05,28,30,32,30,33,35,32,35,67,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,female,Jessikah Tidd,72.25,-20,20,22,25,27,29,22,29,51,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,female,Louise Mendes,76.75,45,50,53,55,62,67,53,67,120,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Sam Gardiner,46.55,32,35,-37,45,48,50,35,50,85,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Alexander Mifsud,53.65,16,17,18,16,18,19,18,19,37,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Lachlan Robinson,61.50,75,78,80,85,88,90,80,90,170,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,James Delaney,61.30,91,-95,-95,-120,-120,-120,91,0,0,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Samuel Reichler,67.00,83,-88,-90,95,102,106,83,106,189,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Konrad Cybulski,68.15,60,65,68,80,86,90,68,90,158,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Nicholas Chatgoglou,68.35,62,-65,65,85,-89,-89,65,85,150,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Reece Jones,73.85,83,88,-92,105,-112,112,88,112,200,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Jayden Dakdouk,72.30,77,80,-83,93,97,-100,80,97,177,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Asher Reichman,84.05,95,100,-105,125,-130,130,100,130,230,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Bryce Morgan,83.65,78,82,85,-98,98,102,85,102,187,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Alan Xue,77.75,60,65,68,82,87,-90,68,87,155,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Ethan Veitch,78.60,46,49,-51,60,64,67,49,67,116,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Albert Ozdil,84.15,95,100,-103,-126,-126,-126,100,0,0,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Lewis Ronan,86.50,-85,85,90,100,105,111,90,111,201,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Esmail Amini,85.80,80,85,-90,100,105,110,85,110,195,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Jay Saddington,92.70,-90,-90,-90,,,,0,0,0,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Jack White,94.50,94,100,105,122,127,131,105,131,236,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Brandon Accardi,101.75,95,100,104,123,-128,128,104,128,232,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Bailey Wilson,104.20,60,-65,65,78,82,87,65,87,152,AUS
Victorian Junior/Youth/U15 Champs inc. Barwon Club Youth GP2 ,2015-04-25,male,Julio Melo,108.80,95,100,,125,130,133,100,133,233,AUS
