event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Caitlin Wadwell,43.25,21,24,26,-34,35,38,26,38,64
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Erika Yamasaki,54.65,76,80,82,97,101,-104,82,101,183
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Taylor Ryan,55.70,-56,56,58,76,-79,79,58,79,137
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Hayley Ward,56.15,46,50,-54,60,64,68,50,68,118
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Paige Kimmince,57.70,-48,48,-53,58,62,64,48,64,112
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Katrin Arnadottir,57.85,40,43,-45,55,58,-60,43,58,101
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,April Rustichelli,54.95,33,-37,40,49,51,-53,40,51,91
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Alana Evans,57.45,27,30,33,40,43,-45,33,43,76
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Nadine Newbery,61.10,60,-63,63,75,79,-82,63,79,142
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Laila Estreich,62.50,46,48,-50,55,58,59,48,59,107
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Kiera Buchanan,62.95,40,43,45,-55,55,-60,45,55,100
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Ella Jones,61.35,36,40,44,46,50,-54,44,50,94
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Laetitia Grice,62.80,-53,-53,-53,-63,63,66,0,66,0
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Lydia Olsen,68.50,50,53,55,72,76,-78,55,76,131
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Samantha Downs,66.15,42,45,48,54,57,60,48,60,108
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Sarah Hannay,67.20,36,38,40,53,55,-57,40,55,95
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Nicole Gunthorpe,67.80,33,36,38,45,48,50,38,50,88
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Crystal Genero,66.65,28,32,-36,50,55,-60,32,55,87
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Jen Davis,72.10,55,58,60,74,-78,-80,60,74,134
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Emily Robinson,71.80,35,38,40,44,46,48,40,48,88
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Kirsten Switzer,70.05,33,36,38,42,45,48,38,48,86
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Monica Lopez Villarreal,78.65,58,-62,62,78,82,84,62,84,146
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Jessica Best,110.00,40,43,46,55,58,61,46,61,107
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Deanne Elliott,91.30,43,46,48,52,0,0,48,52,100
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Mackenzie Coglan-Rochfort,96.85,34,37,-40,46,50,53,37,53,90
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Bronwyn Dunne,87.70,29,32,35,40,-43,45,35,45,80
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Isabel Montes,108.55,27,29,31,42,44,46,31,46,77
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Renwick Brooke,75.40,27,30,33,35,39,43,33,43,76
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Kim Walker,48.65,17,19,20,25,28,30,20,30,50
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Hannah Murphy,54.20,43,46,48,60,62,65,48,65,113
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Lisa Souter,51.75,37,40,42,53,56,-59,42,56,98
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Vanessa Dow,52.70,27,29,32,36,39,42,32,42,74
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Julie Davis,52.65,26,-27,-27,35,37,39,26,39,65
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Vicki Brady,52.75,23,-24,-24,26,27,28,23,28,51
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Emily Schmid,50.15,0,0,0,0,0,0,0,0,0
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Tara Noonan,56.90,35,37,40,45,50,-55,40,50,90
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Ellen Willis,56.60,34,36,38,45,48,-50,38,48,86
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Romi Jones,55.45,25,27,-29,35,38,40,27,40,67
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Colleen Duplock,55.95,25,26,27,34,35,36,27,36,63
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Sue Cox,63.90,40,41,-42,50,-51,-51,41,50,91
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Patrizia Cocchis,60.40,32,34,37,47,50,52,37,52,89
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Fiona Redhead,61.05,32,34,-35,42,44,46,34,46,80
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Meg Emerton,62.55,31,32,33,42,43,44,33,44,77
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Lesley Moyle,60.70,24,25,26,38,40,-41,26,40,66
Uesaka Barbell Australia QWA League Round 1 & Masters League Round 1,2015-02-21,female,Neilian Toms,63.50,25,27,-29,-35,35,-37,27,35,62
