event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NBWA Xmas Club Competition (The Lawrie),2018-12-08,female,Yolandie Weir,53.52,45,50,53,63,66,68,53,68,121,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,female,Piper Goodwin,54.19,31,33,-35,40,42,44,33,44,77,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,female,Julie Davis,53.28,26,27,28,36,38,-40,28,38,66,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,female,Yee Ling Tay,58.63,50,54,-58,66,70,-72,54,70,124,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,female,Madeleine Thompson,57.67,25,30,-32,35,40,42,30,42,72,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,female,Jessica Brouff,56.19,23,24,25,25,27,-29,25,27,52,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,female,Linda Skerman,62.87,43,45,-47,57,59,-61,45,59,104,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,female,Michelle Kinnane,61.74,33,35,36,43,45,-47,36,45,81,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,female,Colleen Duplock,60.33,26,27,-29,34,36,-38,27,36,63,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,female,Sue Cox,67.12,-39,-41,41,48,50,52,41,52,93,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,female,Trish Levy,75.29,36,38,-40,46,-48,48,38,48,86,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,female,Rebecca Smith,82.86,42,45,-47,51,-54,-54,45,51,96,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,female,Leah Chandler,93.33,41,44,-47,52,55,-58,44,55,99,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,male,Jarrod Litchfield,71.10,65,70,73,95,100,105,73,105,178,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,male,Andrew Ngo,79.55,40,45,50,50,55,60,50,60,110,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,male,Christian Hopper,88.70,88,93,96,110,116,120,96,120,216,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,male,Ron Fraser,81.60,65,-68,70,90,97,102,70,102,172,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,male,Mark Esler,87.38,30,33,-35,35,38,-40,33,38,71,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,male,Blayze Sherry,90.26,85,-90,93,120,-125,-130,93,120,213,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,male,Mak Scarlett,94.11,75,80,85,-105,-105,105,85,105,190,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,male,Andrew Flamank,92.97,65,70,74,95,-102,105,74,105,179,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,male,Peter Thomsen,95.70,62,66,-70,90,95,-100,66,95,161,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,male,Rohan Cuffe,98.38,-120,120,125,141,146,-150,125,146,271,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,male,Raido Ruven,101.44,105,-110,-110,-150,-150,150,105,150,255,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,male,Devon Kitts,99.24,80,85,-90,-112,112,115,85,115,200,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,male,Adam Meek,100.90,85,-90,-90,110,-115,-115,85,110,195,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,male,Ben Turner,111.90,-120,120,-125,145,150,-160,120,150,270,AUS
NBWA Xmas Club Competition (The Lawrie),2018-12-08,male,Mitchell Levy,128.05,94,-97,-100,115,-120,-122,94,115,209,AUS
