event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NSW Senior Championships,2019-08-23,female,Melissa Wu,48.50,35,38,-41,45,49,51,38,51,89,AUS
NSW Senior Championships,2019-08-23,female,Mary Macken,48.08,35,38,40,-46,46,-49,40,46,86,AUS
NSW Senior Championships,2019-08-23,female,Lizzy Pugh,54.78,60,65,-71,70,75,-80,65,75,140,AUS
NSW Senior Championships,2019-08-23,female,Irene Eng,51.30,43,46,49,53,56,59,49,59,108,AUS
NSW Senior Championships,2019-08-23,female,Zofia Szymanski,54.28,52,-55,-55,-70,-70,-70,52,0,0,AUS
NSW Senior Championships,2019-08-23,female,April Morsley,58.06,47,51,-54,55,60,65,51,65,116,AUS
NSW Senior Championships,2019-08-23,female,Verity Park,63.36,63,-66,-66,84,88,94,63,94,157,AUS
NSW Senior Championships,2019-08-23,female,Keely Barakat,64.00,73,-76,-77,83,-87,-88,73,83,156,AUS
NSW Senior Championships,2019-08-23,female,Jessica Heta,62.54,-60,-60,60,80,-83,-83,60,80,140,AUS
NSW Senior Championships,2019-08-23,female,Katrina Gini,68.30,-64,66,69,86,89,-92,69,89,158,AUS
NSW Senior Championships,2019-08-23,female,Vanessa Kerr,68.04,55,58,61,73,79,83,61,83,144,AUS
NSW Senior Championships,2019-08-23,female,Tyneesha Kerr,64.38,52,-56,-57,65,68,-71,52,68,120,AUS
NSW Senior Championships,2019-08-23,female,Kitty Chao,69.18,40,43,46,58,-63,-65,46,58,104,AUS
NSW Senior Championships,2019-08-23,female,Stefanie Fernandez Preiksa,75.54,65,-73,75,-85,-90,90,75,90,165,AUS
NSW Senior Championships,2019-08-23,female,Eileen Cikamatana,85.66,-114,114,-118,135,140,,114,140,254,AUS
NSW Senior Championships,2019-08-23,female,Dimitra Tsiliaskopoulos,89.48,73,76,-78,102,-107,,76,102,178,AUS
NSW Senior Championships,2019-08-23,female,Stephanie Scigala,121.20,56,61,66,80,86,-91,66,86,152,AUS
NSW Senior Championships,2019-08-23,female,Ashlee Robertson,93.36,54,57,60,75,79,82,60,82,142,AUS
NSW Senior Championships,2019-08-23,male,Alexander Lim,66.82,87,91,94,115,-120,-120,94,115,209,AUS
NSW Senior Championships,2019-08-23,male,Anh Minh Ken Nguyen,66.74,-75,75,85,95,105,112,85,112,197,AUS
NSW Senior Championships,2019-08-23,male,Daniel Vong,64.68,80,84,-86,101,106,110,84,110,194,AUS
NSW Senior Championships,2019-08-23,male,Khalil Saniago Saniago,65.04,70,74,80,102,108,-115,80,108,188,AUS
NSW Senior Championships,2019-08-23,male,Yannick Mifsud,72.96,-107,107,-112,125,130,-135,107,130,237,AUS
NSW Senior Championships,2019-08-23,male,Joshua Wu,72.48,95,100,105,120,125,130,105,130,235,AUS
NSW Senior Championships,2019-08-23,male,Alan Hayek,71.62,95,100,-103,-118,120,-127,100,120,220,AUS
