event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
"NTWA Beginners, Open and Masters Competition",2016-12-04,female,Jessica Cussen,61.95,-52,54,57,65,-70,-70,57,65,122
"NTWA Beginners, Open and Masters Competition",2016-12-04,female,Leah Fesuk,68.95,38,40,42,50,53,56,42,56,98
"NTWA Beginners, Open and Masters Competition",2016-12-04,female,Hollie Lawson,96.95,43,44,45,55,57,60,45,60,105
"NTWA Beginners, Open and Masters Competition",2016-12-04,female,Alexandra Hogan,76.40,-40,40,45,48,51,53,45,53,98
"NTWA Beginners, Open and Masters Competition",2016-12-04,female,Nyree Slatter,153.40,32,35,38,50,55,-50,38,55,93
"NTWA Beginners, Open and Masters Competition",2016-12-04,female,Tatiane Kelly,53.58,20,22,24,25,28,31,24,31,55
"NTWA Beginners, Open and Masters Competition",2016-12-04,female,Stacy Wagman,57.78,57,60,62,75,77,-79,62,77,139
"NTWA Beginners, Open and Masters Competition",2016-12-04,female,Kristy Millar,67.55,-40,40,-45,57,60,62,40,62,102
"NTWA Beginners, Open and Masters Competition",2016-12-04,female,Leah Chandler,86.20,38,40,42,45,-48,50,42,50,92
"NTWA Beginners, Open and Masters Competition",2016-12-04,male,Ian Orr,54.80,23,25,27,30,33,35,27,35,62
"NTWA Beginners, Open and Masters Competition",2016-12-04,male,Robert Van Der Schoot,70.90,68,70,-72,85,90,95,70,95,165
"NTWA Beginners, Open and Masters Competition",2016-12-04,male,Samuel Mccaul,74.20,40,45,50,60,65,70,50,70,120
"NTWA Beginners, Open and Masters Competition",2016-12-04,male,Andrew Rideout,82.50,86,91,-93,110,-114,114,91,110,201
"NTWA Beginners, Open and Masters Competition",2016-12-04,male,Simon Myers,100.15,85,-90,90,120,123,125,90,125,215
"NTWA Beginners, Open and Masters Competition",2016-12-04,male,Wayne Tilley,100.00,60,-65,65,-70,-75,-75,65,0,0
