event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
VWA Open and Masters GP1,2013-02-23,female,Socheata Be,53.90,70,74,76,88,-92,92,76,92,168,AUS
VWA Open and Masters GP1,2013-02-23,female,Amy Dracup,57.85,67,-70,70,85,-90,-90,70,85,155,AUS
VWA Open and Masters GP1,2013-02-23,female,Seen Lee,59.80,80,-84,-86,98,103,-106,80,103,183,AUS
VWA Open and Masters GP1,2013-02-23,female,Rachel Goodman,62.45,-67,67,-70,85,88,90,67,90,157,AUS
VWA Open and Masters GP1,2013-02-23,female,Jessica Partridge,62.65,60,-63,-63,-80,-80,-80,60,0,0,AUS
VWA Open and Masters GP1,2013-02-23,female,Kate Linford,106.50,77,81,-84,93,98,,81,98,179,AUS
VWA Open and Masters GP1,2013-02-23,female,Chloe Harrigan,75.45,37,40,-42,50,53,55,40,55,95,AUS
VWA Open and Masters GP1,2013-02-23,female,Vivian Lee,48.90,60,64,-68,82,-87,-87,64,82,146,AUS
VWA Open and Masters GP1,2013-02-23,female,Melissa Spain,53.70,25,30,-33,37,41,-45,30,41,71,AUS
VWA Open and Masters GP1,2013-02-23,female,Bernadette Kinnane,56.15,31,34,36,40,42,-43,36,42,78,AUS
VWA Open and Masters GP1,2013-02-23,female,Elaine Janes,62.20,23,25,26,33,35,36,26,36,62,AUS
VWA Open and Masters GP1,2013-02-23,female,Lina Vukojevic,64.30,47,49,51,66,69,71,51,71,122,AUS
VWA Open and Masters GP1,2013-02-23,male,James Delaney,55.00,66,68,70,85,88,90,70,90,160,AUS
VWA Open and Masters GP1,2013-02-23,male,Jason Gevrekos,67.75,84,-88,-90,102,-106,-106,84,102,186,AUS
VWA Open and Masters GP1,2013-02-23,male,Ian Creighton,68.30,72,-77,77,-105,105,-110,77,105,182,AUS
VWA Open and Masters GP1,2013-02-23,male,Simon Obery,64.35,57,-62,62,75,80,83,62,83,145,AUS
VWA Open and Masters GP1,2013-02-23,male,Francois Etoundi,74.65,115,120,125,142,152,160,125,160,285,AUS
VWA Open and Masters GP1,2013-02-23,male,Paulo Magistrado,76.45,107,-112,112,140,-145,-145,112,140,252,AUS
VWA Open and Masters GP1,2013-02-23,male,Liam Larkins,76.80,110,113,-115,-131,131,-138,113,131,244,AUS
VWA Open and Masters GP1,2013-02-23,male,Jordan Bender,75.70,-95,95,100,115,120,-123,100,120,220,AUS
VWA Open and Masters GP1,2013-02-23,male,Jonathan Tran,73.00,80,85,-90,95,102,106,85,106,191,AUS
VWA Open and Masters GP1,2013-02-23,male,Troy Hewkins,84.50,120,125,130,147,152,155,130,155,285,AUS
VWA Open and Masters GP1,2013-02-23,male,Steve Mcconnell,81.05,105,-110,-110,135,-141,-141,105,135,240,AUS
VWA Open and Masters GP1,2013-02-23,male,Josh Woodward,80.55,85,90,-95,110,115,-120,90,115,205,AUS
VWA Open and Masters GP1,2013-02-23,male,Charlie Nissen,80.70,-75,78,81,100,105,-110,81,105,186,AUS
VWA Open and Masters GP1,2013-02-23,male,Luke Stone,90.10,-110,110,115,150,-155,155,115,155,270,AUS
VWA Open and Masters GP1,2013-02-23,male,Chris Hogan,88.70,-105,110,115,-130,130,-136,115,130,245,AUS
VWA Open and Masters GP1,2013-02-23,male,Wade Mosse,101.70,78,85,88,114,120,125,88,125,213,AUS
VWA Open and Masters GP1,2013-02-23,male,Alexander Rofe,103.75,60,65,70,80,85,-90,70,85,155,AUS
VWA Open and Masters GP1,2013-02-23,male,Zac Grgurevic,97.45,-135,135,-140,,,,135,0,0,AUS
VWA Open and Masters GP1,2013-02-23,male,Joshua Quinn,104.45,135,140,-145,-170,-170,-170,140,0,0,AUS
VWA Open and Masters GP1,2013-02-23,male,Damien Hewish,55.80,70,75,-80,85,-90,-92,75,85,160,AUS
VWA Open and Masters GP1,2013-02-23,male,David Holt,72.35,50,60,-70,70,-80,85,60,85,145,AUS
VWA Open and Masters GP1,2013-02-23,male,Rohan Mason,76.75,60,-63,-63,72,-75,-75,60,72,132,AUS
VWA Open and Masters GP1,2013-02-23,male,John Clow,83.75,65,68,70,90,-95,95,70,95,165,AUS
VWA Open and Masters GP1,2013-02-23,male,Frank Parsons,90.65,43,46,49,69,-76,-76,49,69,118,AUS
VWA Open and Masters GP1,2013-02-23,male,Nathan Shepherd,103.60,75,-81,-82,95,103,-111,75,103,178,AUS
VWA Open and Masters GP1,2013-02-23,male,Michael Burns,102.30,40,45,48,50,55,-60,48,55,103,AUS
VWA Open and Masters GP1,2013-02-23,male,Rohan Eckardt,118.40,55,60,65,80,85,90,65,90,155,AUS
