event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Burwood Open Competition,2016-12-10,female,Janet Adam,51.50,52,-55,-55,65,-68,-68,52,65,117,AUS
Burwood Open Competition,2016-12-10,female,Madeline Wu,62.50,-70,-70,-70,,,,0,0,0,AUS
Burwood Open Competition,2016-12-10,female,Leah Poulton,83.75,70,74,-77,92,95,-99,74,95,169,AUS
Burwood Open Competition,2016-12-10,female,Cathy Mason,60.30,-20,20,,25,27,-28,20,27,47,AUS
Burwood Open Competition,2016-12-10,male,Hamish Adam,62.00,93,-98,98,115,-120,120,98,120,218,AUS
Burwood Open Competition,2016-12-10,male,Andrew Wang,76.20,-88,88,91,113,-119,-120,91,113,204,AUS
Burwood Open Competition,2016-12-10,male,Mohamad Razak,75.25,81,-85,86,111,-118,-118,86,111,197,AUS
Burwood Open Competition,2016-12-10,male,Adrian Mena,84.80,96,101,-104,120,-125,-125,101,120,221,AUS
Burwood Open Competition,2016-12-10,male,James Lyons,82.80,85,-90,-90,115,120,123,85,123,208,AUS
Burwood Open Competition,2016-12-10,male,Tyson Hudson,88.50,98,-103,-103,123,127,-131,98,127,225,AUS
Burwood Open Competition,2016-12-10,male,Craig Edwards,93.00,-88,-88,90,112,117,-120,90,117,207,AUS
Burwood Open Competition,2016-12-10,male,Nicolas Warren,94.50,106,111,-116,127,132,,111,132,243,AUS
Burwood Open Competition,2016-12-10,male,Matthew Johns,120.10,-115,-115,-115,,,,0,0,0,AUS
Burwood Open Competition,2016-12-10,male,Oliver Briones,55.45,62,67,72,85,-91,91,72,91,163,AUS
Burwood Open Competition,2016-12-10,male,David Rappo,56.55,-57,57,61,62,-67,67,61,67,128,AUS
Burwood Open Competition,2016-12-10,male,George Ivanovski,61.35,65,70,-72,-85,-85,85,70,85,155,AUS
Burwood Open Competition,2016-12-10,male,Jonathon Valentine,71.30,90,-93,-95,115,-120,125,90,125,215,AUS
Burwood Open Competition,2016-12-10,male,Peter Ticehurst,83.50,45,50,-55,65,70,-75,50,70,120,AUS
Burwood Open Competition,2016-12-10,male,Edward Mandla,101.10,85,-90,-90,100,-105,-105,85,100,185,AUS
