event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Controlled Chaos Classic,2022-03-19,female,Isabella Lowe King,43.10,36,38,39,43,45,-47,39,45,84,AUS
Controlled Chaos Classic,2022-03-19,female,Meg Elford,54.90,44,47,-50,60,63,65,47,65,112,AUS
Controlled Chaos Classic,2022-03-19,female,Elyane De Fontenay,54.65,23,26,29,-39,39,-42,29,39,68,AUS
Controlled Chaos Classic,2022-03-19,female,Abbey Oldham,49.60,15,18,20,23,26,28,20,28,48,AUS
Controlled Chaos Classic,2022-03-19,female,Valerie Toh,58.10,52,55,58,71,-74,76,58,76,134,AUS
Controlled Chaos Classic,2022-03-19,female,Sarah Florence,58.65,-57,57,-60,66,69,71,57,71,128,AUS
Controlled Chaos Classic,2022-03-19,female,Berta Armijo,56.35,33,36,-38,47,-50,50,36,50,86,AUS
Controlled Chaos Classic,2022-03-19,female,Courtney Cabezas,57.40,25,28,31,40,43,47,31,47,78,AUS
Controlled Chaos Classic,2022-03-19,female,Niamh Schwaiger,63.70,53,57,61,81,84,-90,61,84,145,AUS
Controlled Chaos Classic,2022-03-19,female,Teegan Goding,61.60,59,-62,62,75,78,82,62,82,144,AUS
Controlled Chaos Classic,2022-03-19,female,Gemima Fox,61.40,60,63,66,77,-82,-82,66,77,143,AUS
Controlled Chaos Classic,2022-03-19,female,Tammy Hicks,62.15,60,63,-66,-77,77,-81,63,77,140,AUS
Controlled Chaos Classic,2022-03-19,female,Maddison Brown,62.55,-48,48,52,63,67,70,52,70,122,AUS
Controlled Chaos Classic,2022-03-19,female,Caitlin Gilheany,62.85,50,53,56,59,-63,-66,56,59,115,AUS
Controlled Chaos Classic,2022-03-19,female,Christine Tuazon,60.25,33,37,-41,50,55,60,37,60,97,AUS
Controlled Chaos Classic,2022-03-19,female,Kiana Elliott,68.25,90,93,95,110,113,115,95,115,210,AUS
Controlled Chaos Classic,2022-03-19,female,Danielle Bagacay,69.15,70,74,-76,90,93,96,74,96,170,AUS
Controlled Chaos Classic,2022-03-19,female,Nicola Cummins,67.90,66,70,73,86,90,95,73,95,168,AUS
Controlled Chaos Classic,2022-03-19,female,Saba Kojack,69.60,55,57,60,72,76,80,60,80,140,AUS
Controlled Chaos Classic,2022-03-19,female,Amanda Soysa,69.70,52,55,-60,67,-71,-73,55,67,122,AUS
Controlled Chaos Classic,2022-03-19,female,Marcelle Teycheney,69.40,42,46,-50,50,55,60,46,60,106,AUS
Controlled Chaos Classic,2022-03-19,female,Emily Crank,74.25,55,58,60,66,69,72,60,72,132,AUS
Controlled Chaos Classic,2022-03-19,female,Ruchell Hutton,71.25,40,43,-46,50,53,56,43,56,99,AUS
Controlled Chaos Classic,2022-03-19,female,Jill Mottram,79.85,27,31,34,40,44,-48,34,44,78,AUS
Controlled Chaos Classic,2022-03-19,female,Leora Yates,90.00,72,75,-78,88,-92,92,75,92,167,AUS
Controlled Chaos Classic,2022-03-19,female,Natasha Santos,133.50,42,-45,45,58,62,66,45,66,111,AUS
Controlled Chaos Classic,2022-03-19,male,Damien Hewish,54.85,55,60,64,-70,70,75,64,75,139,AUS
Controlled Chaos Classic,2022-03-19,male,Keenan Boon,79.45,77,-82,-82,103,108,112,77,112,189,AUS
Controlled Chaos Classic,2022-03-19,male,Mackie Edwards,78.75,70,74,78,92,97,102,78,102,180,AUS
Controlled Chaos Classic,2022-03-19,male,Anurag Gill,80.25,75,78,81,90,93,-96,81,93,174,AUS
Controlled Chaos Classic,2022-03-19,male,Frank Elliott,84.95,117,122,126,148,153,161,126,161,287,AUS
Controlled Chaos Classic,2022-03-19,male,Benjamin Taggart,85.30,105,110,-115,-135,-135,135,110,135,245,AUS
Controlled Chaos Classic,2022-03-19,male,Jordan Mcfadden,82.70,95,100,105,125,130,140,105,140,245,AUS
Controlled Chaos Classic,2022-03-19,male,Jake Le Cerf,84.65,97,102,-108,125,133,-141,102,133,235,AUS
Controlled Chaos Classic,2022-03-19,male,Jack Moloney,84.20,86,91,96,115,120,-125,96,120,216,AUS
Controlled Chaos Classic,2022-03-19,male,Omer Celik,88.75,80,-85,85,110,116,121,85,121,206,AUS
Controlled Chaos Classic,2022-03-19,male,Michael Holloway,85.30,-87,87,-91,105,110,-113,87,110,197,AUS
Controlled Chaos Classic,2022-03-19,male,Bartholomew Fine,88.15,71,75,79,90,-95,95,79,95,174,AUS
Controlled Chaos Classic,2022-03-19,male,Debjyoti Karmakar,88.10,70,74,-78,-89,89,-94,74,89,163,AUS
Controlled Chaos Classic,2022-03-19,male,Jake Sbroja,82.15,110,115,-118,-145,-149,-150,115,0,0,AUS
Controlled Chaos Classic,2022-03-19,male,Lewis Ward,94.15,92,96,-100,110,115,-120,96,115,211,AUS
Controlled Chaos Classic,2022-03-19,male,Anthony Schultz,95.60,-90,90,-95,115,120,-127,90,120,210,AUS
Controlled Chaos Classic,2022-03-19,male,Tc Bakhour,95.05,90,95,100,107,,,100,107,207,AUS
Controlled Chaos Classic,2022-03-19,male,Matthew Lakey,92.90,73,-79,81,100,-106,106,81,106,187,AUS
Controlled Chaos Classic,2022-03-19,male,Dwayne Sparkes,94.60,54,58,-62,80,-85,85,58,85,143,AUS
Controlled Chaos Classic,2022-03-19,male,Sione Tatu,97.40,130,-135,-135,152,-156,-157,130,152,282,AUS
Controlled Chaos Classic,2022-03-19,male,Cam Taylor,101.00,104,-111,114,-145,151,155,114,155,269,AUS
Controlled Chaos Classic,2022-03-19,male,Kurt Elstone,107.00,90,-94,94,105,-110,-111,94,105,199,AUS
Controlled Chaos Classic,2022-03-19,male,Ryan Barnard,119.90,-108,110,114,120,-125,-130,114,120,234,AUS
Controlled Chaos Classic,2022-03-19,male,Raymond Amos,111.05,90,93,96,-120,120,125,96,125,221,AUS
