event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME QLD Club Challenge- Cairns North,2012-08-25,female,Elizabeth Peers,74.60,-32,32,-37,42,45,47,32,47,79,AUS
JME QLD Club Challenge- Cairns North,2012-08-25,male,Joel Fletcher,48.30,30,33,-35,42,45,47,33,47,80,AUS
JME QLD Club Challenge- Cairns North,2012-08-25,male,Eden Cvetkovic,53.35,20,22,24,24,27,30,24,30,54,AUS
JME QLD Club Challenge- Cairns North,2012-08-25,male,Javier Balayo,53.55,20,22,24,22,24,27,24,27,51,AUS
JME QLD Club Challenge- Cairns North,2012-08-25,male,Nick Anderson,60.45,40,45,47,60,65,67,47,67,114,AUS
JME QLD Club Challenge- Cairns North,2012-08-25,male,Lachlan Barr,58.85,32,35,37,42,45,47,37,47,84,AUS
JME QLD Club Challenge- Cairns North,2012-08-25,male,Justice Fletcher,68.30,62,67,70,85,90,92,70,92,162,AUS
JME QLD Club Challenge- Cairns North,2012-08-25,male,Geoffrey Ahloy-Martin,67.25,40,-45,-45,60,-65,-65,40,60,100,AUS
JME QLD Club Challenge- Cairns North,2012-08-25,male,Kealan Balayo,74.95,20,22,24,24,27,-30,24,27,51,AUS
JME QLD Club Challenge- Cairns North,2012-08-25,male,Richard Sauer,101.10,-70,70,74,100,105,-110,74,105,179,AUS
JME QLD Club Challenge- Cairns North,2012-08-25,male,Callum Scott,94.75,40,-45,-45,60,65,67,40,67,107,AUS
JME QLD Club Challenge- Cairns North,2012-08-25,male,Stuart Allaburton,111.20,82,-85,-85,107,111,113,82,113,195,AUS
