event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
MWC Xmas Comp,2021-12-11,female,Jessica Brouff,58.34,48,51,-53,57,60,-62,51,60,111,AUS
MWC Xmas Comp,2021-12-11,female,Fiona Redhead,63.07,46,47,48,60,-62,62,48,62,110,AUS
MWC Xmas Comp,2021-12-11,female,Bess Murray,61.33,30,32,33,42,45,48,33,48,81,AUS
MWC Xmas Comp,2021-12-11,female,Aisling Scott,66.98,68,-70,70,90,-93,-93,70,90,160,AUS
MWC Xmas Comp,2021-12-11,female,Hannah Norris,70.38,-70,70,-72,78,83,86,70,86,156,AUS
MWC Xmas Comp,2021-12-11,female,Tamica Harradine,71.59,30,32,-33,39,41,-43,32,41,73,AUS
MWC Xmas Comp,2021-12-11,female,Michelle Thomanek,77.76,52,54,-56,62,64,67,54,67,121,AUS
MWC Xmas Comp,2021-12-11,female,Leah Chandler,82.50,40,43,-45,50,53,-55,43,53,96,AUS
MWC Xmas Comp,2021-12-11,male,Will Chandler,62.00,51,54,55,70,72,-74,55,72,127,AUS
MWC Xmas Comp,2021-12-11,male,Leo Lark,77.79,110,115,-120,140,150,-160,115,150,265,AUS
MWC Xmas Comp,2021-12-11,male,Joel Williams-Davis,84.44,-67,-67,67,81,83,85,67,85,152,AUS
MWC Xmas Comp,2021-12-11,male,Nikolai Chaourov,82.48,48,51,54,70,73,75,54,75,129,AUS
MWC Xmas Comp,2021-12-11,male,Harry Dickman,91.60,100,105,-111,125,-130,130,105,130,235,AUS
MWC Xmas Comp,2021-12-11,male,Michael Dunne,101.11,110,115,119,140,146,-150,119,146,265,AUS
MWC Xmas Comp,2021-12-11,male,Zane Chapman,99.73,81,-85,85,-105,108,112,85,112,197,AUS
MWC Xmas Comp,2021-12-11,male,Tim Redhead,99.60,70,75,-80,80,-90,95,75,95,170,AUS
MWC Xmas Comp,2021-12-11,male,Angus Ward,108.30,110,-113,-113,-140,-140,-140,110,0,0,AUS
MWC Xmas Comp,2021-12-11,male,David Kristjansson,110.22,-80,80,85,100,103,106,85,106,191,AUS
