event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 1 – Darkside,2015-03-21,female,Sheridan Heuston,58.70,47,52,57,62,66,-70,57,66,123,AUS
JME Qld Club Challenge Round 1 – Darkside,2015-03-21,female,Brooke Chant,60.30,-43,45,-51,,,,45,0,0,AUS
JME Qld Club Challenge Round 1 – Darkside,2015-03-21,female,Chelsea Auld,65.40,-43,43,-45,57,-62,-62,43,57,100,AUS
JME Qld Club Challenge Round 1 – Darkside,2015-03-21,female,Ainsleigh Flint,73.70,28,30,-35,45,-50,-50,30,45,75,AUS
JME Qld Club Challenge Round 1 – Darkside,2015-03-21,female,Johanna Wesche,75.20,45,50,-60,63,66,-70,50,66,116,AUS
JME Qld Club Challenge Round 1 – Darkside,2015-03-21,male,Matthew Crawford,67.00,70,80,85,93,100,-110,85,100,185,AUS
JME Qld Club Challenge Round 1 – Darkside,2015-03-21,male,Travis Scholl,78.10,72,-76,76,105,110,115,76,115,191,AUS
JME Qld Club Challenge Round 1 – Darkside,2015-03-21,male,Matt Noonan,84.40,75,80,-85,105,108,-110,80,108,188,AUS
JME Qld Club Challenge Round 1 – Darkside,2015-03-21,male,Jarrod Payne,79.90,75,-80,-80,100,106,112,75,112,187,AUS
JME Qld Club Challenge Round 1 – Darkside,2015-03-21,male,Ben Whitehead,82.30,-55,55,60,80,90,-95,60,90,150,AUS
JME Qld Club Challenge Round 1 – Darkside,2015-03-21,male,Brody Clark,89.40,65,70,75,90,95,100,75,100,175,AUS
JME Qld Club Challenge Round 1 – Darkside,2015-03-21,male,Tim Evans,87.50,61,66,-71,100,106,-111,66,106,172,AUS
JME Qld Club Challenge Round 1 – Darkside,2015-03-21,male,Luke Mooney,87.10,55,60,65,85,90,-95,65,90,155,AUS
JME Qld Club Challenge Round 1 – Darkside,2015-03-21,male,Wade Mutzelburg,98.90,82,86,90,105,110,-112,90,110,200,AUS
JME Qld Club Challenge Round 1 – Darkside,2015-03-21,male,Brandon Ross,100.70,70,75,-80,105,112,116,75,116,191,AUS
JME Qld Club Challenge Round 1 – Darkside,2015-03-21,male,Brendan Phillips,96.90,60,65,-70,-90,92,97,65,97,162,AUS
JME Qld Club Challenge Round 1 – Darkside,2015-03-21,male,Andre Chevallier-Knospe,74.50,40,45,-52,55,60,65,45,65,110,AUS
JME Qld Club Challenge Round 1 – Darkside,2015-03-21,male,Marty Skele,95.80,95,100,105,115,120,126,105,126,231,AUS
