event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WWA Open Event,2019-05-05,female,Gabrielle Mclean,47.50,29,32,-34,40,43,-45,32,43,75,AUS
WWA Open Event,2019-05-05,female,Kristy Barr,58.70,-48,50,-55,60,65,-70,50,65,115,AUS
WWA Open Event,2019-05-05,female,Ruby Carwardine,70.75,-68,68,-72,-87,87,90,68,90,158,AUS
WWA Open Event,2019-05-05,female,Alicia Jokic,67.10,65,-67,67,-76,-76,-76,67,0,0,AUS
WWA Open Event,2019-05-05,female,Ashton Hoover,75.95,35,36,37,50,52,53,37,53,90,AUS
WWA Open Event,2019-05-05,female,Tara Pratt,82.65,80,83,85,100,103,105,85,105,190,AUS
WWA Open Event,2019-05-05,female,Carla Torien,99.10,-35,35,37,45,48,-52,37,48,85,AUS
WWA Open Event,2019-05-05,male,Jacob Stanesby,30.25,20,22,23,27,29,30,23,30,53,AUS
WWA Open Event,2019-05-05,male,Noah Russell,59.65,60,63,65,80,84,87,65,87,152,AUS
WWA Open Event,2019-05-05,male,Chris Parfitt,80.50,105,110,-115,135,140,145,110,145,255,AUS
WWA Open Event,2019-05-05,male,William Forward,74.65,67,-70,70,82,-87,-90,70,82,152,AUS
WWA Open Event,2019-05-05,male,Adam Mcwhinnie,73.45,35,37,40,45,47,-50,40,47,87,AUS
WWA Open Event,2019-05-05,male,Joshua Pokroy,84.35,90,95,100,-125,130,-136,100,130,230,AUS
WWA Open Event,2019-05-05,male,Phil Gallen,81.85,75,83,90,100,110,116,90,116,206,AUS
WWA Open Event,2019-05-05,male,Samu Banyai,92.30,110,115,-117,128,132,136,115,136,251,AUS
WWA Open Event,2019-05-05,male,Kieren Power,92.30,95,102,-110,125,130,-135,102,130,232,AUS
WWA Open Event,2019-05-05,male,Adrian Frankling,92.90,83,87,91,103,107,111,91,111,202,AUS
WWA Open Event,2019-05-05,male,Lukas Swanepoel,101.20,60,64,-68,78,-85,-88,64,78,142,AUS
WWA Open Event,2019-05-05,male,Dylan Bergin,108.05,132,-136,140,163,166,-170,140,166,306,AUS
