event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Bribie Island Movement & Strength Club Xmas Competition,2019-12-07,female,Kirra Nicolls,43.20,16,18,20,22,24,27,20,27,47,AUS
Bribie Island Movement & Strength Club Xmas Competition,2019-12-07,female,Niamh Mcaleer,43.30,16,18,-19,20,22,24,18,24,42,AUS
Bribie Island Movement & Strength Club Xmas Competition,2019-12-07,female,Josie Munyard,44.30,13,15,-17,16,18,20,15,20,35,AUS
Bribie Island Movement & Strength Club Xmas Competition,2019-12-07,female,Maree Davidson,57.30,30,32,-35,40,42,44,32,44,76,AUS
Bribie Island Movement & Strength Club Xmas Competition,2019-12-07,female,Jade Sharp,57.40,25,30,35,30,35,40,35,40,75,AUS
Bribie Island Movement & Strength Club Xmas Competition,2019-12-07,female,Cleo O'Dell,68.60,29,32,35,38,41,44,35,44,79,AUS
Bribie Island Movement & Strength Club Xmas Competition,2019-12-07,female,Rachel Munyard,70.30,28,30,32,38,40,-42,32,40,72,AUS
Bribie Island Movement & Strength Club Xmas Competition,2019-12-07,female,Vicki-Lee Gibson,78.40,35,40,42,45,50,55,42,55,97,AUS
Bribie Island Movement & Strength Club Xmas Competition,2019-12-07,male,Jack Gibson,52.20,58,-61,-61,68,71,74,58,74,132,AUS
Bribie Island Movement & Strength Club Xmas Competition,2019-12-07,male,Levi Davidson,48.60,29,32,-34,40,43,-46,32,43,75,AUS
Bribie Island Movement & Strength Club Xmas Competition,2019-12-07,male,Coby Watson,36.30,18,21,24,28,-31,31,24,31,55,AUS
Bribie Island Movement & Strength Club Xmas Competition,2019-12-07,male,Toby Jenkins,32.30,17,20,-23,27,-30,-30,20,27,47,AUS
Bribie Island Movement & Strength Club Xmas Competition,2019-12-07,male,Ferghus Mcaleer,29.60,10,12,-14,15,17,-19,12,17,29,AUS
Bribie Island Movement & Strength Club Xmas Competition,2019-12-07,male,Harry Rudd,66.70,33,36,39,40,44,48,39,48,87,AUS
Bribie Island Movement & Strength Club Xmas Competition,2019-12-07,male,Jordan O'Dell,71.50,53,56,59,65,68,71,59,71,130,AUS
Bribie Island Movement & Strength Club Xmas Competition,2019-12-07,male,Kyle Munyard,70.60,40,44,48,63,66,69,48,69,117,AUS
Bribie Island Movement & Strength Club Xmas Competition,2019-12-07,male,John Beavers,93.10,37,-40,40,50,52,56,40,56,96,AUS
