event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Grizzly's Club Competition,2015-05-24,female,Rebecca Payne,57.80,54,-57,-58,70,75,-81,54,75,129,AUS
Grizzly's Club Competition,2015-05-24,female,Elizabeth Duguid,63.80,60,64,-67,83,86,89,64,89,153,AUS
Grizzly's Club Competition,2015-05-24,female,Sarah Wignall,91.70,60,65,-67,80,85,-90,65,85,150,AUS
Grizzly's Club Competition,2015-05-24,female,Courtney Page,98.90,65,-68,-68,82,-86,,65,82,147,AUS
Grizzly's Club Competition,2015-05-24,female,Lisa Halpin,82.70,-52,-52,52,-68,71,74,52,74,126,AUS
Grizzly's Club Competition,2015-05-24,female,Kathy Rice,73.60,40,-43,-43,50,-55,55,40,55,95,AUS
Grizzly's Club Competition,2015-05-24,female,Christy Craven,80.60,-30,30,35,35,-40,40,35,40,75,AUS
Grizzly's Club Competition,2015-05-24,male,Benjamin La Cunza-Watson,40.00,25,28,-30,32,35,-37,28,35,63,AUS
Grizzly's Club Competition,2015-05-24,male,Jason Ager,64.00,85,90,93,110,116,122,93,122,215,AUS
Grizzly's Club Competition,2015-05-24,male,James Naylor-Pratt,76.60,82,87,-91,105,110,113,87,113,200,AUS
Grizzly's Club Competition,2015-05-24,male,William Forward,74.60,55,58,-62,70,75,-80,58,75,133,AUS
Grizzly's Club Competition,2015-05-24,male,Blake Shadbolt,91.80,105,110,115,125,-135,-135,115,125,240,AUS
Grizzly's Club Competition,2015-05-24,male,Raido Ruven,113.10,-128,128,-136,-163,-163,,128,0,0,AUS
Grizzly's Club Competition,2015-05-24,male,James Christensen,116.40,-75,-75,-77,100,-105,-110,0,100,0,AUS
Grizzly's Club Competition,2015-05-24,male,Matthew Galiano,73.20,58,61,-65,75,78,81,61,81,142,AUS
Grizzly's Club Competition,2015-05-24,male,Anthony Pidone,94.50,57,-60,60,73,-76,78,60,78,138,AUS
