event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
SAWLA November Open,2015-11-07,female,Claire Wilson,57.24,42,-45,-45,-58,-58,58,42,58,100,AUS
SAWLA November Open,2015-11-07,female,Angie Passione,62.04,40,45,47,55,60,62,47,62,109,AUS
SAWLA November Open,2015-11-07,female,Anastasia Pascoe,83.52,66,70,73,85,90,-93,73,90,163,AUS
SAWLA November Open,2015-11-07,female,Linda Kyritsis,56.94,33,35,38,48,50,52,38,52,90,AUS
SAWLA November Open,2015-11-07,female,Sharon Mccauley,59.16,50,53,-56,65,70,75,53,75,128,AUS
SAWLA November Open,2015-11-07,male,Le Nguyen,56.38,38,-43,43,63,68,72,43,72,115,AUS
SAWLA November Open,2015-11-07,male,Jacob Wheeler,67.34,70,75,80,100,-105,-107,80,100,180,AUS
SAWLA November Open,2015-11-07,male,Huang-I Liao,75.26,64,-68,68,75,80,86,68,86,154,AUS
SAWLA November Open,2015-11-07,male,Craig Swincer,73.18,47,53,-58,78,82,-90,53,82,135,AUS
SAWLA November Open,2015-11-07,male,Jason Jenkins,83.28,95,101,106,115,121,126,106,126,232,AUS
SAWLA November Open,2015-11-07,male,Jack Stewart,83.98,75,-80,85,95,100,-106,85,100,185,AUS
SAWLA November Open,2015-11-07,male,Ju Sung Han,81.62,65,70,-74,85,92,100,70,100,170,AUS
SAWLA November Open,2015-11-07,male,Toby Cathcart,82.00,61,67,71,80,88,96,71,96,167,AUS
SAWLA November Open,2015-11-07,male,Mitchell Gustafsson,87.42,102,107,112,123,128,-133,112,128,240,AUS
SAWLA November Open,2015-11-07,male,Thomas Smith,91.70,-125,-125,-125,,,,0,0,0,AUS
SAWLA November Open,2015-11-07,male,Jordan Steffens,142.34,133,138,-143,170,175,-180,138,175,313,AUS
SAWLA November Open,2015-11-07,male,Shane Warren,106.82,-85,85,95,110,115,120,95,120,215,AUS
SAWLA November Open,2015-11-07,male,John Humphrys,85.82,38,39,40,48,-49,49,40,49,89,AUS
SAWLA November Open,2015-11-07,male,Trent Reinboth,98.78,90,95,-100,110,115,-120,95,115,210,AUS
