event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Physique Science QWA Club Challenge Noosa Weightlifting Club,2021-11-06,female,Kleo Isaac,60.40,30,33,36,44,47,-50,36,47,83,AUS
Physique Science QWA Club Challenge Noosa Weightlifting Club,2021-11-06,female,Bella Major,65.70,49,51,53,65,67,70,53,70,123,AUS
Physique Science QWA Club Challenge Noosa Weightlifting Club,2021-11-06,female,Alana Castle,74.80,51,54,-56,65,68,71,54,71,125,AUS
Physique Science QWA Club Challenge Noosa Weightlifting Club,2021-11-06,female,Tiffany Waugh,75.10,25,28,31,37,40,43,31,43,74,AUS
Physique Science QWA Club Challenge Noosa Weightlifting Club,2021-11-06,female,Libby Macdonald,90.08,26,29,-32,50,53,55,29,55,84,AUS
Physique Science QWA Club Challenge Noosa Weightlifting Club,2021-11-06,female,Leah Rhodes,94.60,-51,-51,-51,65,-67,68,0,68,0,AUS
Physique Science QWA Club Challenge Noosa Weightlifting Club,2021-11-06,male,Ryan Collins,63.30,60,63,66,85,90,95,66,95,161,AUS
Physique Science QWA Club Challenge Noosa Weightlifting Club,2021-11-06,male,Christopher Moore,85.40,-87,91,95,102,106,113,95,113,208,AUS
Physique Science QWA Club Challenge Noosa Weightlifting Club,2021-11-06,male,Christopher Nicoll,81.60,60,65,71,80,-87,-90,71,80,151,AUS
Physique Science QWA Club Challenge Noosa Weightlifting Club,2021-11-06,male,Allan Ember,91.00,80,-90,-92,128,130,133,80,133,213,AUS
Physique Science QWA Club Challenge Noosa Weightlifting Club,2021-11-06,male,Chad O'Brian,94.50,70,76,-80,95,105,112,76,112,188,AUS
Physique Science QWA Club Challenge Noosa Weightlifting Club,2021-11-06,male,Darren Castle,110.00,62,67,-71,-90,94,100,67,100,167,AUS
Physique Science QWA Club Challenge Noosa Weightlifting Club,2021-11-06,male,Christopher Rhodes,123.00,58,64,-71,85,92,102,64,102,166,AUS
